datetime,open,high,low,close,volume,hold
2026-03-19 23:30:00,347160.0,347200.0,346870.0,347150.0,100,26562
2026-03-19 23:31:00,347150.0,347160.0,345600.0,345830.0,579,26483
2026-03-19 23:32:00,345820.0,346170.0,345150.0,345360.0,422,26455
2026-03-19 23:33:00,345390.0,345420.0,344550.0,344860.0,584,26436
2026-03-19 23:34:00,344870.0,345030.0,344070.0,344100.0,420,26430
2026-03-19 23:35:00,344000.0,344550.0,344000.0,344430.0,336,26455
2026-03-19 23:36:00,344400.0,344800.0,343870.0,344630.0,394,26475
2026-03-19 23:37:00,344640.0,345220.0,344640.0,344990.0,406,26442
2026-03-19 23:38:00,344990.0,344990.0,344230.0,344240.0,219,26457
2026-03-19 23:39:00,344280.0,344540.0,344080.0,344360.0,215,26436
2026-03-19 23:40:00,344200.0,344250.0,343670.0,344150.0,352,26458
2026-03-19 23:41:00,344170.0,344790.0,343920.0,344420.0,285,26444
2026-03-19 23:42:00,344460.0,344710.0,344240.0,344330.0,292,26464
2026-03-19 23:43:00,344420.0,344420.0,343960.0,344150.0,256,26433
2026-03-19 23:44:00,344150.0,344590.0,344150.0,344370.0,140,26432
2026-03-19 23:45:00,344340.0,344550.0,344200.0,344250.0,140,26410
2026-03-19 23:46:00,344240.0,344460.0,343900.0,344320.0,249,26434
2026-03-19 23:47:00,344320.0,344380.0,344060.0,344150.0,118,26439
2026-03-19 23:48:00,344150.0,344400.0,344020.0,344100.0,61,26439
2026-03-19 23:49:00,344090.0,344500.0,343500.0,344500.0,315,26420
2026-03-19 23:50:00,344520.0,345500.0,344500.0,345380.0,584,26404
2026-03-19 23:51:00,345390.0,345490.0,345140.0,345350.0,209,26407
2026-03-19 23:52:00,345350.0,345930.0,345350.0,345550.0,242,26379
2026-03-19 23:53:00,345530.0,345550.0,345200.0,345360.0,119,26390
2026-03-19 23:54:00,345360.0,345580.0,345320.0,345460.0,94,26400
2026-03-19 23:55:00,345500.0,345670.0,345400.0,345400.0,72,26404
2026-03-19 23:56:00,345370.0,345470.0,345160.0,345470.0,109,26399
2026-03-19 23:57:00,345470.0,346800.0,345420.0,346400.0,366,26334
2026-03-19 23:58:00,346420.0,346930.0,346200.0,346200.0,195,26338
2026-03-19 23:59:00,346200.0,346500.0,346060.0,346330.0,162,26351
2026-03-20 00:00:00,346330.0,346840.0,346310.0,346580.0,182,26357
2026-03-20 00:01:00,346630.0,346680.0,346350.0,346510.0,141,26370
2026-03-20 00:02:00,346510.0,347670.0,346470.0,347390.0,286,26372
2026-03-20 00:03:00,347490.0,347580.0,347160.0,347500.0,184,26359
2026-03-20 00:04:00,347500.0,347900.0,347460.0,347510.0,214,26373
2026-03-20 00:05:00,347520.0,347690.0,347110.0,347110.0,186,26340
2026-03-20 00:06:00,347110.0,347600.0,347030.0,347600.0,138,26321
2026-03-20 00:07:00,347600.0,347810.0,347020.0,347080.0,222,26305
2026-03-20 00:08:00,347080.0,347600.0,347070.0,347500.0,170,26334
2026-03-20 00:09:00,347500.0,347630.0,347280.0,347400.0,160,26328
2026-03-20 00:10:00,347440.0,347490.0,346760.0,346860.0,195,26300
2026-03-20 00:11:00,346860.0,346920.0,346060.0,346120.0,313,26309
2026-03-20 00:12:00,346110.0,346610.0,346070.0,346260.0,190,26287
2026-03-20 00:13:00,346250.0,346500.0,346250.0,346280.0,103,26298
2026-03-20 00:14:00,346280.0,346400.0,345700.0,345870.0,185,26265
2026-03-20 00:15:00,345870.0,346040.0,345660.0,345720.0,194,26268
2026-03-20 00:16:00,345720.0,346050.0,345720.0,346050.0,150,26270
2026-03-20 00:17:00,346050.0,346680.0,346000.0,346160.0,231,26285
2026-03-20 00:18:00,346100.0,346210.0,345900.0,346200.0,157,26290
2026-03-20 00:19:00,346200.0,346300.0,346120.0,346200.0,74,26277
2026-03-20 00:20:00,346200.0,346510.0,346130.0,346460.0,120,26274
2026-03-20 00:21:00,346470.0,347440.0,346450.0,347180.0,287,26277
2026-03-20 00:22:00,347180.0,347240.0,346910.0,347070.0,210,26292
2026-03-20 00:23:00,347070.0,347350.0,346840.0,346840.0,105,26310
2026-03-20 00:24:00,346840.0,346840.0,346180.0,346200.0,232,26288
2026-03-20 00:25:00,346200.0,346520.0,346070.0,346300.0,118,26292
2026-03-20 00:26:00,346300.0,346500.0,346100.0,346230.0,89,26287
2026-03-20 00:27:00,346300.0,346500.0,346260.0,346500.0,48,26287
2026-03-20 00:28:00,346460.0,346510.0,346000.0,346160.0,86,26281
2026-03-20 00:29:00,346160.0,346370.0,346160.0,346290.0,33,26284
2026-03-20 00:30:00,346290.0,346690.0,346260.0,346370.0,89,26278
2026-03-20 00:31:00,346320.0,346450.0,346100.0,346290.0,107,26297
2026-03-20 00:32:00,346290.0,346340.0,346000.0,346100.0,93,26314
2026-03-20 00:33:00,346130.0,346450.0,346130.0,346210.0,75,26308
2026-03-20 00:34:00,346210.0,346210.0,345420.0,345820.0,228,26286
2026-03-20 00:35:00,345820.0,346180.0,345720.0,345800.0,89,26289
2026-03-20 00:36:00,345800.0,345800.0,345240.0,345260.0,177,26275
2026-03-20 00:37:00,345290.0,345300.0,345010.0,345170.0,149,26289
2026-03-20 00:38:00,345110.0,345430.0,345110.0,345360.0,121,26271
2026-03-20 00:39:00,345370.0,345770.0,345310.0,345770.0,75,26256
2026-03-20 00:40:00,345770.0,346410.0,345730.0,346230.0,184,26240
2026-03-20 00:41:00,346230.0,346980.0,346220.0,346870.0,132,26237
2026-03-20 00:42:00,346860.0,346920.0,346490.0,346580.0,146,26246
2026-03-20 00:43:00,346580.0,346920.0,346460.0,346510.0,88,26227
2026-03-20 00:44:00,346510.0,346570.0,346400.0,346440.0,74,26246
2026-03-20 00:45:00,346420.0,346590.0,346310.0,346540.0,48,26234
2026-03-20 00:46:00,346530.0,346570.0,345800.0,345810.0,109,26216
2026-03-20 00:47:00,345840.0,345870.0,345300.0,345580.0,102,26207
2026-03-20 00:48:00,345580.0,346330.0,345530.0,346140.0,95,26199
2026-03-20 00:49:00,346140.0,346380.0,346090.0,346260.0,70,26191
2026-03-20 00:50:00,346260.0,346260.0,345970.0,346170.0,47,26202
2026-03-20 00:51:00,346170.0,346700.0,346030.0,346530.0,68,26205
2026-03-20 00:52:00,346350.0,346500.0,345830.0,345830.0,84,26195
2026-03-20 00:53:00,345710.0,345830.0,345100.0,345460.0,250,26154
2026-03-20 00:54:00,345460.0,345720.0,345230.0,345720.0,78,26135
2026-03-20 00:55:00,345720.0,346010.0,345650.0,346000.0,46,26127
2026-03-20 00:56:00,346000.0,346000.0,345720.0,345800.0,44,26123
2026-03-20 00:57:00,345800.0,345930.0,345700.0,345810.0,54,26122
2026-03-20 00:58:00,345810.0,346400.0,345810.0,346020.0,105,26117
2026-03-20 00:59:00,346110.0,346270.0,345930.0,346060.0,67,26088
