datetime,open,high,low,close,volume,hold,K线性质,K线关系,change_pct,volume_change,hold_change,ma5,close_above_ma5,volatility_5,volatility_ratio,high_突破,low_跌破,volume放大,volume缩小
2026-03-20 11:20:00,18488.0,18490.0,18466.0,18475.0,916,224039,小阴线,包含,-0.07031588057118131,-0.2117039586919105,9.374246712323675e-05,18461.4,True,117.0,24.0,False,True,False,False
2026-03-20 11:21:00,18473.0,18489.0,18448.0,18463.0,835,223951,小阴线,下跌递进,-0.05413305905916743,-0.08842794759825323,-0.00039278875552917203,18467.6,False,99.0,41.0,False,True,False,False
2026-03-20 11:22:00,18492.0,18498.0,18453.0,18488.0,764,224017,T字,反走上涨,-0.021630975556997622,-0.0850299401197605,0.0002947073243699805,18479.0,True,89.0,45.0,True,False,False,False
2026-03-20 11:23:00,18489.0,18498.0,18473.0,18494.0,762,223983,长下影,横盘,0.027043106712099085,-0.002617801047120394,-0.00015177419570833184,18481.2,True,63.0,25.0,False,False,False,False
2026-03-20 11:24:00,18499.0,18506.0,18463.0,18471.0,1055,224006,小阴线,包含,-0.1513595329477269,0.3845144356955381,0.00010268636459009883,18478.2,False,58.0,43.0,True,True,False,False
2026-03-20 11:25:00,18471.0,18483.0,18454.0,18477.0,642,223953,长下影,被包含,0.032483352281955494,-0.39146919431279625,-0.00023660080533560723,18478.6,False,58.0,29.0,False,True,False,False
2026-03-20 11:26:00,18479.0,18481.0,18459.0,18468.0,518,223990,小阴线,包含,-0.05952703068347854,-0.1931464174454829,0.000165213236705819,18479.6,False,53.0,22.0,False,False,False,False
2026-03-20 11:27:00,18468.0,18480.0,18453.0,18467.0,602,223926,十字星,横盘,-0.005414771496642842,0.16216216216216206,-0.00028572704138574156,18475.4,False,53.0,27.0,False,True,False,False
2026-03-20 11:28:00,18467.0,18468.0,18440.0,18464.0,828,223927,长下影阴,横盘,-0.016245194130069855,0.3754152823920265,4.465761010319369e-06,18469.4,False,66.0,28.0,False,True,False,False
2026-03-20 11:29:00,18463.0,18487.0,18462.0,18487.0,715,223824,小阳线,包含,0.12998970914802577,-0.13647342995169087,-0.0004599713299423547,18472.6,True,47.0,25.0,True,False,False,False
2026-03-20 11:30:00,18481.0,18505.0,18477.0,18494.0,1519,223624,小阳线,横盘,0.07034251393322871,1.1244755244755247,-0.000893559225105478,18476.0,True,65.0,28.0,True,False,True,False
2026-03-20 13:31:00,18338.0,18493.0,18283.0,18292.0,6113,223105,长上影阴,反走下跌,-0.2508452393936089,3.0243581303489133,-0.0023208600150251835,18440.8,False,222.0,210.0,False,True,True,False
2026-03-20 13:32:00,18296.0,18298.0,18167.0,18189.0,5437,222646,小阴线,下跌,-0.584827284652383,-0.1105840013086864,-0.0020573272674301313,18385.2,False,338.0,131.0,False,True,False,False
2026-03-20 13:33:00,18193.0,18215.0,18158.0,18191.0,2425,222653,十字星,被包含,-0.01099323915791788,-0.5539819753540556,3.1440043836372666e-05,18330.6,False,347.0,57.0,False,True,False,True
2026-03-20 13:34:00,18190.0,18190.0,18151.0,18153.0,2386,222804,小阴线,下跌递进,-0.2034084661902144,-0.01608247422680409,0.000678185337722903,18263.8,False,354.0,39.0,False,True,False,False
2026-03-20 13:35:00,18155.0,18171.0,18027.0,18033.0,5346,222251,小阴线,下跌,-0.6719911870008262,1.2405699916177704,-0.002482002118453841,18171.6,False,466.0,144.0,False,True,True,False
2026-03-20 13:36:00,18034.0,18123.0,18002.0,18123.0,4432,221827,小阳线,被包含,0.49351225463014303,-0.17096894874672652,-0.001907752945993546,18137.8,False,296.0,121.0,False,True,False,False
2026-03-20 13:37:00,18124.0,18145.0,18105.0,18121.0,2222,221968,十字星,下跌,-0.01655263738689031,-0.49864620938628157,0.0006356304687886727,18124.2,False,213.0,40.0,True,False,False,False
2026-03-20 13:38:00,18120.0,18134.0,18095.0,18126.0,1498,222135,长下影,包含,0.033112582781456956,-0.32583258325832587,0.0007523607006414412,18111.2,True,188.0,39.0,False,True,False,False
2026-03-20 13:39:00,18124.0,18220.0,18123.0,18220.0,2920,222099,小阳线,上涨,0.5296843963804899,0.9492656875834447,-0.0001620636099669559,18124.6,True,218.0,97.0,True,False,True,False
2026-03-20 13:40:00,18219.0,18219.0,18190.0,18191.0,1672,222237,小阴线,被包含,-0.15368571271749273,-0.4273972602739726,0.0006213445355449654,18156.2,True,218.0,29.0,False,False,False,False
