combo_len,buy_pos,signal_len,buy_time,buy_price,sell_time,sell_price,hold_len,long_pnl_pct,long_win,short_pnl_pct,short_win,signal_detail,buy_type
12,6,6,2026-03-20 09:33:00,18339.0,2026-03-20 09:38:00,18414.0,5,0.4089645018812367,True,-0.4089645018812367,False,1#T字-0.01%;2#倒T-0.01%;3#T字-0.01%;4#大阳+0.31%;5#大阳+0.23%;6#大阴-0.18%,大阳
12,7,7,2026-03-20 09:34:00,18363.0,2026-03-20 09:38:00,18414.0,4,0.2777323966672113,True,-0.2777323966672113,False,1#T字-0.01%;2#倒T-0.01%;3#T字-0.01%;4#大阳+0.31%;5#大阳+0.23%;6#大阴-0.18%;7#大阳+0.19%,中阳
12,8,8,2026-03-20 09:35:00,18434.0,2026-03-20 09:38:00,18414.0,3,-0.10849517196484756,False,0.10849517196484756,True,1#T字-0.01%;2#倒T-0.01%;3#T字-0.01%;4#大阳+0.31%;5#大阳+0.23%;6#大阴-0.18%;7#大阳+0.19%;8#中阳+0.14%,大阳
12,5,5,2026-03-20 09:33:00,18339.0,2026-03-20 09:39:00,18457.0,6,0.6434374829598124,True,-0.6434374829598124,False,1#倒T-0.01%;2#T字-0.01%;3#大阳+0.31%;4#大阳+0.23%;5#大阴-0.18%,大阳
12,6,6,2026-03-20 09:34:00,18363.0,2026-03-20 09:39:00,18457.0,5,0.5118989271905462,True,-0.5118989271905462,False,1#倒T-0.01%;2#T字-0.01%;3#大阳+0.31%;4#大阳+0.23%;5#大阴-0.18%;6#大阳+0.19%,中阳
12,7,7,2026-03-20 09:35:00,18434.0,2026-03-20 09:39:00,18457.0,4,0.1247694477595747,True,-0.1247694477595747,False,1#倒T-0.01%;2#T字-0.01%;3#大阳+0.31%;4#大阳+0.23%;5#大阴-0.18%;6#大阳+0.19%;7#中阳+0.14%,大阳
12,5,5,2026-03-20 09:34:00,18363.0,2026-03-20 09:40:00,18478.0,6,0.6262593258182214,True,-0.6262593258182214,False,1#T字-0.01%;2#大阳+0.31%;3#大阳+0.23%;4#大阴-0.18%;5#大阳+0.19%,中阳
12,6,6,2026-03-20 09:35:00,18434.0,2026-03-20 09:40:00,18478.0,5,0.23868937832266465,True,-0.23868937832266465,False,1#T字-0.01%;2#大阳+0.31%;3#大阳+0.23%;4#大阴-0.18%;5#大阳+0.19%;6#中阳+0.14%,大阳
12,8,8,2026-03-20 09:37:00,18456.0,2026-03-20 09:40:00,18478.0,3,0.11920242739488512,True,-0.11920242739488512,False,1#T字-0.01%;2#大阳+0.31%;3#大阳+0.23%;4#大阴-0.18%;5#大阳+0.19%;6#中阳+0.14%;7#大阳+0.38%;8#长上影阴-0.06%,中阳
12,10,10,2026-03-20 09:39:00,18457.0,2026-03-20 09:40:00,18478.0,1,0.11377797041772768,True,-0.11377797041772768,False,1#T字-0.01%;2#大阳+0.31%;3#大阳+0.23%;4#大阴-0.18%;5#大阳+0.19%;6#中阳+0.14%;7#大阳+0.38%;8#长上影阴-0.06%;9#中阳+0.21%;10#大阴-0.22%,大阳
12,9,9,2026-03-20 09:43:00,18522.0,2026-03-20 09:45:00,18542.0,2,0.1079796998164345,True,-0.1079796998164345,False,1#中阳+0.14%;2#大阳+0.38%;3#长上影阴-0.06%;4#中阳+0.21%;5#大阴-0.22%;6#大阳+0.22%;7#中阳+0.11%;8#大阳+0.30%;9#倒T+0.02%,长上影阴
12,8,8,2026-03-20 09:43:00,18522.0,2026-03-20 09:46:00,18538.0,3,0.08638375985314761,True,-0.08638375985314761,False,1#大阳+0.38%;2#长上影阴-0.06%;3#中阳+0.21%;4#大阴-0.22%;5#大阳+0.22%;6#中阳+0.11%;7#大阳+0.30%;8#倒T+0.02%,长上影阴
12,7,7,2026-03-20 09:43:00,18522.0,2026-03-20 09:47:00,18490.0,4,-0.17276751970629523,False,0.17276751970629523,True,1#长上影阴-0.06%;2#中阳+0.21%;3#大阴-0.22%;4#大阳+0.22%;5#中阳+0.11%;6#大阳+0.30%;7#倒T+0.02%,长上影阴
12,8,8,2026-03-20 09:44:00,18516.0,2026-03-20 09:47:00,18490.0,3,-0.14041909699719163,False,0.14041909699719163,True,1#长上影阴-0.06%;2#中阳+0.21%;3#大阴-0.22%;4#大阳+0.22%;5#中阳+0.11%;6#大阳+0.30%;7#倒T+0.02%;8#长上影阴-0.08%,长上影阴
12,9,9,2026-03-20 09:45:00,18542.0,2026-03-20 09:47:00,18490.0,2,-0.2804443965052314,False,0.2804443965052314,True,1#长上影阴-0.06%;2#中阳+0.21%;3#大阴-0.22%;4#大阳+0.22%;5#中阳+0.11%;6#大阳+0.30%;7#倒T+0.02%;8#长上影阴-0.08%;9#长上影阴-0.04%,十字星
12,10,10,2026-03-20 09:46:00,18538.0,2026-03-20 09:47:00,18490.0,1,-0.2589276081562196,False,0.2589276081562196,True,1#长上影阴-0.06%;2#中阳+0.21%;3#大阴-0.22%;4#大阳+0.22%;5#中阳+0.11%;6#大阳+0.30%;7#倒T+0.02%;8#长上影阴-0.08%;9#长上影阴-0.04%;10#十字星-0.04%,中阳
