combo_len,buy_pos,signal_len,buy_time,buy_price,sell_time,sell_price,hold_len,long_pnl_pct,long_win,short_pnl_pct,short_win,signal_detail,buy_type
5,2,2,2026-03-19 10:53:00,18983.0,2026-03-19 10:55:00,19006.0,2,0.12116103882421113,True,-0.12116103882421113,False,1#长上影阴-0.06%;2#长下影阳+0.07%,大阳
5,2,2,2026-03-19 21:54:00,17006.0,2026-03-19 21:56:00,17106.0,2,0.5880277549100318,True,-0.5880277549100318,False,1#T字-0.02%;2#中阳+0.19%,T字
5,2,2,2026-03-19 21:55:00,17074.0,2026-03-19 21:57:00,17195.0,2,0.7086798641208856,True,-0.7086798641208856,False,1#中阳+0.19%;2#T字+0.02%,小阳
5,2,2,2026-03-19 21:56:00,17106.0,2026-03-19 21:58:00,17181.0,2,0.4384426517011574,True,-0.4384426517011574,False,1#T字+0.02%;2#小阳+0.12%,长上影阳
5,2,2,2026-03-19 21:57:00,17195.0,2026-03-19 21:59:00,17141.0,2,-0.3140447804594359,False,0.3140447804594359,True,1#小阳+0.12%;2#长上影阳+0.10%,长下影阳
5,2,2,2026-03-19 21:58:00,17181.0,2026-03-19 22:00:00,17170.0,2,-0.06402421279320179,False,0.06402421279320179,True,1#长上影阳+0.10%;2#长下影阳+0.09%,T字
5,2,2,2026-03-19 22:01:00,17247.0,2026-03-19 22:03:00,17261.0,2,0.08117353742679886,True,-0.08117353742679886,False,1#十字星+0.01%;2#大阳+0.26%,十字星
5,2,2,2026-03-19 22:02:00,17278.0,2026-03-19 22:04:00,17248.0,2,-0.17363120731566153,False,0.17363120731566153,True,1#大阳+0.26%;2#十字星+0.05%,长下影阴
5,2,2,2026-03-19 22:03:00,17261.0,2026-03-19 22:05:00,17207.0,2,-0.3128439835467238,False,0.3128439835467238,True,1#十字星+0.05%;2#长下影阴-0.08%,小阴
5,2,2,2026-03-19 22:07:00,17207.0,2026-03-19 22:09:00,17201.0,2,-0.03486952984250596,False,0.03486952984250596,True,1#十字星+0.00%;2#长下影阳+0.05%,大阴
5,2,2,2026-03-19 22:09:00,17201.0,2026-03-19 22:11:00,17257.0,2,0.32556246729841287,True,-0.32556246729841287,False,1#大阴-0.28%;2#长上影阳+0.03%,长下影阴
5,2,2,2026-03-19 22:11:00,17257.0,2026-03-19 22:13:00,17383.0,2,0.7301384945239613,True,-0.7301384945239613,False,1#长下影阴-0.04%;2#中阳+0.20%,长下影阳
5,2,2,2026-03-19 22:12:00,17427.0,2026-03-19 22:14:00,17347.0,2,-0.4590577838985482,False,0.4590577838985482,True,1#中阳+0.20%;2#长下影阳+0.09%,T字
5,2,2,2026-03-19 22:13:00,17383.0,2026-03-19 22:15:00,17362.0,2,-0.12080768566990739,False,0.12080768566990739,True,1#长下影阳+0.09%;2#T字+0.04%,长上影阴
5,2,2,2026-03-19 22:16:00,17302.0,2026-03-19 22:18:00,17294.0,2,-0.04623742919893654,False,0.04623742919893654,True,1#大阴-0.19%;2#小阳+0.07%,倒T
5,2,2,2026-03-19 22:19:00,17286.0,2026-03-19 22:21:00,17241.0,2,-0.26032627559875043,False,0.26032627559875043,True,1#大阴-0.29%;2#大阳+0.21%,小阴
5,2,2,2026-03-19 22:24:00,17250.0,2026-03-19 22:26:00,17306.0,2,0.32463768115942027,True,-0.32463768115942027,False,1#大阴-0.21%;2#大阳+0.24%,T字
5,2,2,2026-03-19 22:25:00,17313.0,2026-03-19 22:27:00,17226.0,2,-0.5025125628140703,False,0.5025125628140703,True,1#大阳+0.24%;2#T字+0.01%,大阳
5,2,2,2026-03-19 22:26:00,17306.0,2026-03-19 22:28:00,17202.0,2,-0.6009476482144921,False,0.6009476482144921,True,1#T字+0.01%;2#大阳+0.35%,十字星
