combo_type,length,start_time,end_time,long_pnl,long_pnl_pct,long_win,short_pnl,short_pnl_pct,short_win
震荡_星线_9K,9,2026-03-20 09:21:00,2026-03-20 09:29:00,61.0,0.33557046979865773,True,-61.0,-0.33557046979865773,False
震荡_星线_9K,9,2026-03-20 09:22:00,2026-03-20 09:30:00,150.0,0.8266284580623829,True,-150.0,-0.8266284580623829,False
震荡_星线_9K,9,2026-03-20 09:23:00,2026-03-20 09:31:00,117.0,0.6421514818880352,True,-117.0,-0.6421514818880352,False
震荡_阴线_9K,9,2026-03-20 09:24:00,2026-03-20 09:32:00,123.0,0.6765304438699741,True,-123.0,-0.6765304438699741,False
震荡_星线_9K,9,2026-03-20 09:25:00,2026-03-20 09:33:00,171.0,0.9412153236459709,True,-171.0,-0.9412153236459709,False
震荡_阳线_9K,9,2026-03-20 09:26:00,2026-03-20 09:34:00,168.0,0.9233305853256389,True,-168.0,-0.9233305853256389,False
震荡_阳线_9K,9,2026-03-20 09:27:00,2026-03-20 09:35:00,224.0,1.230093355299286,True,-224.0,-1.230093355299286,False
震荡_阳线_9K,9,2026-03-20 09:28:00,2026-03-20 09:36:00,227.0,1.248007037220298,True,-227.0,-1.248007037220298,False
震荡_阳线_9K,9,2026-03-20 09:29:00,2026-03-20 09:37:00,215.0,1.1786634504687243,True,-215.0,-1.1786634504687243,False
震荡_阳线_9K,9,2026-03-20 09:30:00,2026-03-20 09:38:00,174.0,0.9539473684210527,True,-174.0,-0.9539473684210527,False
震荡_阳线_9K,9,2026-03-20 09:31:00,2026-03-20 09:39:00,162.0,0.8854878382071604,True,-162.0,-0.8854878382071604,False
震荡_阳线_9K,9,2026-03-20 09:32:00,2026-03-20 09:40:00,141.0,0.7689371216665758,True,-141.0,-0.7689371216665758,False
震荡_阳线_9K,9,2026-03-20 09:33:00,2026-03-20 09:41:00,231.0,1.2620192307692308,True,-231.0,-1.2620192307692308,False
震荡_阳线_9K,9,2026-03-20 09:34:00,2026-03-20 09:42:00,199.0,1.0852374979549546,True,-199.0,-1.0852374979549546,False
震荡_阳线_9K,9,2026-03-20 09:35:00,2026-03-20 09:43:00,157.0,0.8548870133405936,True,-157.0,-0.8548870133405936,False
震荡_阴线_9K,9,2026-03-20 09:36:00,2026-03-20 09:44:00,89.0,0.48298692136538773,True,-89.0,-0.48298692136538773,False
震荡_阳线_9K,9,2026-03-20 09:37:00,2026-03-20 09:45:00,124.0,0.6732544250190032,True,-124.0,-0.6732544250190032,False
震荡_阳线_9K,9,2026-03-20 09:38:00,2026-03-20 09:46:00,83.0,0.4497426171769168,True,-83.0,-0.4497426171769168,False
震荡_阳线_9K,9,2026-03-20 09:39:00,2026-03-20 09:47:00,74.0,0.4018245004344049,True,-74.0,-0.4018245004344049,False
震荡_阴线_9K,9,2026-03-20 09:40:00,2026-03-20 09:48:00,-45.0,-0.2438099366094165,False,45.0,0.2438099366094165,True
震荡_阴线_9K,9,2026-03-20 09:41:00,2026-03-20 09:49:00,-85.0,-0.45995670995671,False,85.0,0.45995670995671,True
震荡_阴线_9K,9,2026-03-20 09:42:00,2026-03-20 09:50:00,-101.0,-0.5449738304645767,False,101.0,0.5449738304645767,True
震荡_阴线_9K,9,2026-03-20 09:43:00,2026-03-20 09:51:00,-170.0,-0.9170847494200787,False,170.0,0.9170847494200787,True
震荡_阴线_9K,9,2026-03-20 09:44:00,2026-03-20 09:52:00,-169.0,-0.912329950334701,False,169.0,0.912329950334701,True
震荡_阴线_9K,9,2026-03-20 09:45:00,2026-03-20 09:53:00,-176.0,-0.9488382123025499,False,176.0,0.9488382123025499,True
震荡_阴线_9K,9,2026-03-20 09:46:00,2026-03-20 09:54:00,-130.0,-0.7020196565503835,False,130.0,0.7020196565503835,True
震荡_阴线_9K,9,2026-03-20 09:47:00,2026-03-20 09:55:00,-152.0,-0.8212221081635961,False,152.0,0.8212221081635961,True
震荡_阴线_9K,9,2026-03-20 09:48:00,2026-03-20 09:56:00,-163.0,-0.8814145893040609,False,163.0,0.8814145893040609,True
震荡_阴线_9K,9,2026-03-20 09:49:00,2026-03-20 09:57:00,-115.0,-0.6246944429355207,False,115.0,0.6246944429355207,True
震荡_阴线_9K,9,2026-03-20 09:50:00,2026-03-20 09:58:00,-96.0,-0.5219376936878161,False,96.0,0.5219376936878161,True
震荡_阴线_9K,9,2026-03-20 09:51:00,2026-03-20 09:59:00,-54.0,-0.29295285629034884,False,54.0,0.29295285629034884,True
震荡_阴线_9K,9,2026-03-20 09:52:00,2026-03-20 10:00:00,-2.0,-0.010889094571786356,False,2.0,0.010889094571786356,True
震荡_阴线_9K,9,2026-03-20 09:53:00,2026-03-20 10:01:00,-27.0,-0.14707484475433052,False,27.0,0.14707484475433052,True
震荡_阴线_9K,9,2026-03-20 09:54:00,2026-03-20 10:02:00,-45.0,-0.24488463212886374,False,45.0,0.24488463212886374,True
震荡_阴线_9K,9,2026-03-20 09:55:00,2026-03-20 10:03:00,-10.0,-0.05438920918089851,False,10.0,0.05438920918089851,True
震荡_阴线_9K,9,2026-03-20 09:56:00,2026-03-20 10:04:00,-2.0,-0.010893246187363833,False,2.0,0.010893246187363833,True
震荡_阴线_9K,9,2026-03-20 09:57:00,2026-03-20 10:05:00,-35.0,-0.19101675489821535,False,35.0,0.19101675489821535,True
震荡_阴线_9K,9,2026-03-20 09:58:00,2026-03-20 10:06:00,40.0,0.2186987424822307,True,-40.0,-0.2186987424822307,False
震荡_阳线_9K,9,2026-03-20 09:59:00,2026-03-20 10:07:00,54.0,0.29516261273572014,True,-54.0,-0.29516261273572014,False
震荡_阴线_9K,9,2026-03-20 10:00:00,2026-03-20 10:08:00,-33.0,-0.17955275042167693,False,33.0,0.17955275042167693,True
震荡_阴线_9K,9,2026-03-20 10:01:00,2026-03-20 10:09:00,13.0,0.07077526132404181,True,-13.0,-0.07077526132404181,False
震荡_阳线_9K,9,2026-03-20 10:02:00,2026-03-20 10:10:00,83.0,0.452735504281896,True,-83.0,-0.452735504281896,False
震荡_阳线_9K,9,2026-03-20 10:03:00,2026-03-20 10:11:00,108.0,0.5891980360065466,True,-108.0,-0.5891980360065466,False
震荡_阴线_9K,9,2026-03-20 10:04:00,2026-03-20 10:12:00,49.0,0.2666956947694987,True,-49.0,-0.2666956947694987,False
震荡_阳线_9K,9,2026-03-20 10:05:00,2026-03-20 10:13:00,69.0,0.3759193680196132,True,-69.0,-0.3759193680196132,False
震荡_阳线_9K,9,2026-03-20 10:06:00,2026-03-20 10:14:00,144.0,0.7873154729360307,True,-144.0,-0.7873154729360307,False
震荡_阳线_9K,9,2026-03-20 10:07:00,2026-03-20 10:15:00,52.0,0.28368794326241137,True,-52.0,-0.28368794326241137,False
震荡_阴线_9K,9,2026-03-20 10:08:00,2026-03-20 10:31:00,28.0,0.15258024085880878,True,-28.0,-0.15258024085880878,False
震荡_阳线_9K,9,2026-03-20 10:09:00,2026-03-20 10:32:00,45.0,0.24528507576583453,True,-45.0,-0.24528507576583453,False
震荡_阳线_9K,9,2026-03-20 10:10:00,2026-03-20 10:33:00,58.0,0.31556039173014144,True,-58.0,-0.31556039173014144,False
震荡_阳线_9K,9,2026-03-20 10:11:00,2026-03-20 10:34:00,40.0,0.21721422753190334,True,-40.0,-0.21721422753190334,False
震荡_阴线_9K,9,2026-03-20 10:12:00,2026-03-20 10:35:00,6.0,0.03254149040026033,True,-6.0,-0.03254149040026033,False
震荡_阳线_9K,9,2026-03-20 10:13:00,2026-03-20 10:36:00,-8.0,-0.043433411151528316,False,8.0,0.043433411151528316,True
