combo_len,buy_pos,signal_len,buy_time,buy_price,sell_time,sell_price,hold_len,long_pnl_pct,long_win,short_pnl_pct,short_win,signal_detail,buy_type
9,5,5,2026-03-19 21:54:00,131250.0,2026-03-19 21:57:00,131440.0,3,0.14476190476190476,True,-0.14476190476190476,False,1#大阴-0.08%;2#大阳+0.13%;3#小阳+0.01%;4#大阳+0.08%;5#大阳+0.11%,中阳
9,5,5,2026-03-19 21:55:00,131300.0,2026-03-19 21:58:00,131550.0,3,0.19040365575019041,True,-0.19040365575019041,False,1#大阳+0.13%;2#小阳+0.01%;3#大阳+0.08%;4#大阳+0.11%;5#中阳+0.02%,中阳
9,5,5,2026-03-19 21:56:00,131400.0,2026-03-19 21:59:00,131710.0,3,0.23592085235920854,True,-0.23592085235920854,False,1#小阳+0.01%;2#大阳+0.08%;3#大阳+0.11%;4#中阳+0.02%;5#中阳+0.04%,十字星
9,5,5,2026-03-19 21:57:00,131440.0,2026-03-19 22:00:00,131750.0,3,0.2358490566037736,True,-0.2358490566037736,False,1#大阳+0.08%;2#大阳+0.11%;3#中阳+0.02%;4#中阳+0.04%;5#十字星+0.00%,长上影阳
9,5,5,2026-03-19 21:58:00,131550.0,2026-03-19 22:01:00,131820.0,3,0.20524515393386544,True,-0.20524515393386544,False,1#大阳+0.11%;2#中阳+0.02%;3#中阳+0.04%;4#十字星+0.00%;5#长上影阳+0.03%,中阳
9,5,5,2026-03-19 21:59:00,131710.0,2026-03-19 22:02:00,132220.0,3,0.3872143345228153,True,-0.3872143345228153,False,1#中阳+0.02%;2#中阳+0.04%;3#十字星+0.00%;4#长上影阳+0.03%;5#中阳+0.02%,大阳
9,5,5,2026-03-19 22:00:00,131750.0,2026-03-19 22:03:00,132280.0,3,0.40227703984819735,True,-0.40227703984819735,False,1#中阳+0.04%;2#十字星+0.00%;3#长上影阳+0.03%;4#中阳+0.02%;5#大阳+0.16%,小阳
9,5,5,2026-03-19 22:01:00,131820.0,2026-03-19 22:04:00,132010.0,3,0.144135942952511,True,-0.144135942952511,False,1#十字星+0.00%;2#长上影阳+0.03%;3#中阳+0.02%;4#大阳+0.16%;5#小阳+0.03%,大阳
9,5,5,2026-03-19 22:02:00,132220.0,2026-03-19 22:05:00,131910.0,3,-0.23445772197852066,False,0.23445772197852066,True,1#长上影阳+0.03%;2#中阳+0.02%;3#大阳+0.16%;4#小阳+0.03%;5#大阳+0.05%,大阴
9,5,5,2026-03-19 22:03:00,132280.0,2026-03-19 22:06:00,132130.0,3,-0.11339582703356517,False,0.11339582703356517,True,1#中阳+0.02%;2#大阳+0.16%;3#小阳+0.03%;4#大阳+0.05%;5#大阴-0.05%,大阴
9,5,5,2026-03-19 22:04:00,132010.0,2026-03-19 22:07:00,131980.0,3,-0.022725551094614046,False,0.022725551094614046,True,1#大阳+0.16%;2#小阳+0.03%;3#大阳+0.05%;4#大阴-0.05%;5#大阴-0.09%,中阴
9,5,5,2026-03-19 22:13:00,132350.0,2026-03-19 22:16:00,132250.0,3,-0.07555723460521345,False,0.07555723460521345,True,1#中阴-0.07%;2#长下影阳+0.02%;3#中阳+0.02%;4#中阳+0.05%;5#长下影阳+0.02%,大阴
9,5,5,2026-03-19 22:14:00,132240.0,2026-03-19 22:17:00,132330.0,3,0.06805807622504537,True,-0.06805807622504537,False,1#长下影阳+0.02%;2#中阳+0.02%;3#中阳+0.05%;4#长下影阳+0.02%;5#大阴-0.10%,长下影阳
9,5,5,2026-03-19 22:20:00,132710.0,2026-03-19 22:23:00,132650.0,3,-0.045211363122598144,False,0.045211363122598144,True,1#大阴-0.04%;2#中阳+0.03%;3#长上影阳+0.07%;4#大阳+0.08%;5#大阳+0.13%,大阳
9,5,5,2026-03-19 22:53:00,133100.0,2026-03-19 22:56:00,133550.0,3,0.33809166040571,True,-0.33809166040571,False,1#中阴-0.05%;2#大阳+0.02%;3#大阳+0.02%;4#大阳+0.08%;5#大阳+0.11%,长下影阳
9,5,5,2026-03-19 22:54:00,133460.0,2026-03-19 22:57:00,133520.0,3,0.04495729057395474,True,-0.04495729057395474,False,1#大阳+0.02%;2#大阳+0.02%;3#大阳+0.08%;4#大阳+0.11%;5#长下影阳+0.02%,长上影阳
9,5,5,2026-03-19 22:55:00,133670.0,2026-03-19 22:58:00,133400.0,3,-0.20198997531233634,False,0.20198997531233634,True,1#大阳+0.02%;2#大阳+0.08%;3#大阳+0.11%;4#长下影阳+0.02%;5#长上影阳+0.01%,大阳
9,5,5,2026-03-19 22:56:00,133550.0,2026-03-19 22:59:00,133530.0,3,-0.014975664545114188,False,0.014975664545114188,True,1#大阳+0.08%;2#大阳+0.11%;3#长下影阳+0.02%;4#长上影阳+0.01%;5#大阳+0.22%,十字星
9,5,5,2026-03-19 23:05:00,133930.0,2026-03-19 23:08:00,134070.0,3,0.10453221832300455,True,-0.10453221832300455,False,1#倒T+0.00%;2#长上影阳+0.01%;3#长上影阳+0.01%;4#大阳+0.08%;5#大阳+0.12%,中阳
9,5,5,2026-03-19 23:06:00,134100.0,2026-03-19 23:09:00,134110.0,3,0.007457121551081283,True,-0.007457121551081283,False,1#长上影阳+0.01%;2#长上影阳+0.01%;3#大阳+0.08%;4#大阳+0.12%;5#中阳+0.11%,中阳
9,5,5,2026-03-19 23:07:00,134250.0,2026-03-19 23:10:00,133990.0,3,-0.19366852886405958,False,0.19366852886405958,True,1#长上影阳+0.01%;2#大阳+0.08%;3#大阳+0.12%;4#中阳+0.11%;5#中阳+0.13%,长上影阳
9,5,5,2026-03-19 23:08:00,134070.0,2026-03-19 23:11:00,134000.0,3,-0.05221153128962483,False,0.05221153128962483,True,1#大阳+0.08%;2#大阳+0.12%;3#中阳+0.11%;4#中阳+0.13%;5#长上影阳+0.10%,大阴
9,5,5,2026-03-19 23:47:00,133800.0,2026-03-19 23:50:00,134000.0,3,0.14947683109118087,True,-0.14947683109118087,False,1#中阴-0.06%;2#小阳+0.02%;3#大阳+0.08%;4#长上影阳+0.01%;5#大阳+0.19%,大阴
9,5,5,2026-03-19 23:52:00,134090.0,2026-03-19 23:55:00,133950.0,3,-0.10440748750838989,False,0.10440748750838989,True,1#大阴-0.09%;2#中阳+0.03%;3#大阳+0.11%;4#T字+0.01%;5#长下影阳+0.01%,长上影阳
9,5,5,2026-03-19 23:53:00,134100.0,2026-03-19 23:56:00,133910.0,3,-0.14168530947054436,False,0.14168530947054436,True,1#中阳+0.03%;2#大阳+0.11%;3#T字+0.01%;4#长下影阳+0.01%;5#长上影阳+0.05%,长下影阳
9,5,5,2026-03-19 23:54:00,134040.0,2026-03-19 23:57:00,134140.0,3,0.0746045956430916,True,-0.0746045956430916,False,1#大阳+0.11%;2#T字+0.01%;3#长下影阳+0.01%;4#长上影阳+0.05%;5#长下影阳+0.01%,中阴
