combo_len,buy_pos,signal_len,buy_time,buy_price,sell_time,sell_price,hold_len,long_pnl_pct,long_win,short_pnl_pct,short_win,signal_detail,buy_type
5,2,2,2026-03-19 14:20:00,18324.0,2026-03-19 14:22:00,18288.0,2,-0.19646365422396855,False,0.19646365422396855,True,1#大阴-0.25%;2#中阴-0.15%,大阴
5,2,2,2026-03-19 14:21:00,18300.0,2026-03-19 14:23:00,18257.0,2,-0.23497267759562843,False,0.23497267759562843,True,1#中阴-0.15%;2#大阴-0.23%,中阴
5,2,2,2026-03-19 14:22:00,18288.0,2026-03-19 14:24:00,18160.0,2,-0.699912510936133,False,0.699912510936133,True,1#大阴-0.23%;2#中阴-0.18%,长上影阴
5,2,2,2026-03-19 14:23:00,18257.0,2026-03-19 14:25:00,18228.0,2,-0.15884318343649012,False,0.15884318343649012,True,1#中阴-0.18%;2#长上影阴-0.04%,中阴
5,2,2,2026-03-19 14:24:00,18160.0,2026-03-19 14:26:00,18186.0,2,0.14317180616740088,True,-0.14317180616740088,False,1#长上影阴-0.04%;2#中阴-0.17%,大阴
5,2,2,2026-03-19 14:25:00,18228.0,2026-03-19 14:27:00,18192.0,2,-0.19749835418038184,False,0.19749835418038184,True,1#中阴-0.17%;2#大阴-0.45%,大阳
5,2,2,2026-03-19 14:27:00,18192.0,2026-03-19 14:29:00,18127.0,2,-0.35729991204925243,False,0.35729991204925243,True,1#大阳+0.31%;2#长下影阴-0.23%,长下影阴
5,2,2,2026-03-19 14:30:00,18110.0,2026-03-19 14:32:00,18090.0,2,-0.11043622308117064,False,0.11043622308117064,True,1#大阳+0.09%;2#大阴-0.47%,中阴
5,2,2,2026-03-19 14:31:00,18105.0,2026-03-19 14:33:00,18009.0,2,-0.5302402651201326,False,0.5302402651201326,True,1#大阴-0.47%;2#中阴-0.10%,T字
5,2,2,2026-03-19 14:32:00,18090.0,2026-03-19 14:34:00,17990.0,2,-0.552791597567717,False,0.552791597567717,True,1#中阴-0.10%;2#T字+0.00%,倒T
5,2,2,2026-03-19 14:33:00,18009.0,2026-03-19 14:35:00,18000.0,2,-0.04997501249375312,False,0.04997501249375312,True,1#T字+0.00%;2#倒T-0.02%,大阴
5,2,2,2026-03-19 14:34:00,17990.0,2026-03-19 14:36:00,17915.0,2,-0.4168982768204558,False,0.4168982768204558,True,1#倒T-0.02%;2#大阴-0.34%,长下影阴
5,2,2,2026-03-19 14:35:00,18000.0,2026-03-19 14:37:00,17994.0,2,-0.03333333333333333,False,0.03333333333333333,True,1#大阴-0.34%;2#长下影阴-0.09%,长下影阳
5,2,2,2026-03-19 14:37:00,17994.0,2026-03-19 14:39:00,17913.0,2,-0.45015005001667224,False,0.45015005001667224,True,1#长下影阳+0.03%;2#大阴-0.48%,中阳
5,2,2,2026-03-19 14:39:00,17913.0,2026-03-19 14:41:00,17958.0,2,0.2512142019762184,True,-0.2512142019762184,False,1#中阳+0.36%;2#大阴-0.69%,中阳
5,2,2,2026-03-19 14:43:00,17906.0,2026-03-19 14:45:00,17980.0,2,0.41326929520831013,True,-0.41326929520831013,False,1#长下影阳+0.18%;2#T字+0.01%,长上影阴
5,2,2,2026-03-19 14:44:00,17999.0,2026-03-19 14:46:00,17893.0,2,-0.5889216067559309,False,0.5889216067559309,True,1#T字+0.01%;2#长上影阴-0.28%,大阳
5,2,2,2026-03-19 14:46:00,17893.0,2026-03-19 14:48:00,17838.0,2,-0.30738277538702286,False,0.30738277538702286,True,1#大阳+0.45%;2#中阴-0.09%,大阴
5,2,2,2026-03-19 14:47:00,17887.0,2026-03-19 14:49:00,17786.0,2,-0.5646558953429864,False,0.5646558953429864,True,1#中阴-0.09%;2#大阴-0.56%,中阴
