datetime,open,high,low,close,volume,hold
2026-03-19 23:28:00,17347.0,17364.0,17329.0,17345.0,2158,230158
2026-03-19 23:29:00,17347.0,17390.0,17346.0,17375.0,1644,230120
2026-03-19 23:30:00,17378.0,17393.0,17360.0,17385.0,1091,230184
2026-03-19 23:31:00,17386.0,17386.0,17333.0,17335.0,1586,230255
2026-03-19 23:32:00,17339.0,17339.0,17270.0,17279.0,3835,230088
2026-03-19 23:33:00,17284.0,17288.0,17197.0,17217.0,4768,229865
2026-03-19 23:34:00,17225.0,17242.0,17172.0,17172.0,3027,229790
2026-03-19 23:35:00,17166.0,17210.0,17160.0,17200.0,2662,229824
2026-03-19 23:36:00,17199.0,17236.0,17150.0,17224.0,3201,229732
2026-03-19 23:37:00,17224.0,17266.0,17224.0,17239.0,2394,229724
2026-03-19 23:38:00,17239.0,17241.0,17187.0,17201.0,2176,229819
2026-03-19 23:39:00,17213.0,17221.0,17196.0,17204.0,1245,229906
2026-03-19 23:40:00,17199.0,17215.0,17180.0,17214.0,1638,230010
2026-03-19 23:41:00,17220.0,17225.0,17174.0,17217.0,2008,230092
2026-03-19 23:42:00,17216.0,17236.0,17195.0,17201.0,1450,230148
2026-03-19 23:43:00,17200.0,17204.0,17173.0,17194.0,1795,230178
2026-03-19 23:44:00,17195.0,17219.0,17185.0,17211.0,1380,230166
2026-03-19 23:45:00,17211.0,17225.0,17202.0,17213.0,1143,230102
2026-03-19 23:46:00,17209.0,17226.0,17185.0,17218.0,1520,230141
2026-03-19 23:47:00,17218.0,17219.0,17190.0,17197.0,1054,230106
2026-03-19 23:48:00,17197.0,17213.0,17182.0,17199.0,795,230169
2026-03-19 23:49:00,17200.0,17239.0,17192.0,17238.0,1724,229963
2026-03-19 23:50:00,17236.0,17316.0,17236.0,17313.0,3458,229429
2026-03-19 23:51:00,17308.0,17315.0,17293.0,17314.0,1365,229529
2026-03-19 23:52:00,17315.0,17349.0,17315.0,17323.0,1936,229528
2026-03-19 23:53:00,17315.0,17321.0,17274.0,17296.0,1560,229434
2026-03-19 23:54:00,17287.0,17332.0,17287.0,17324.0,1109,229485
2026-03-19 23:55:00,17326.0,17340.0,17311.0,17319.0,1059,229465
2026-03-19 23:56:00,17320.0,17329.0,17308.0,17318.0,799,229498
2026-03-19 23:57:00,17315.0,17417.0,17315.0,17406.0,2803,229169
2026-03-19 23:58:00,17405.0,17430.0,17372.0,17374.0,2410,229047
2026-03-19 23:59:00,17378.0,17403.0,17354.0,17391.0,1414,228904
