combo_type,length,start_time,end_time,long_pnl,long_pnl_pct,long_win,short_pnl,short_pnl_pct,short_win
震荡_阴线_9K,9,2026-03-20 21:23:00,2026-03-20 21:31:00,-680.0,-0.19915068091960758,False,680.0,0.19915068091960758,True
震荡_阴线_9K,9,2026-03-20 21:24:00,2026-03-20 21:32:00,-530.0,-0.15533411488862836,False,530.0,0.15533411488862836,True
震荡_阴线_9K,9,2026-03-20 21:25:00,2026-03-20 21:33:00,-640.0,-0.1874249568044045,False,640.0,0.1874249568044045,True
震荡_阴线_9K,9,2026-03-20 21:26:00,2026-03-20 21:34:00,-500.0,-0.14664046690324664,False,500.0,0.14664046690324664,True
震荡_阴线_9K,9,2026-03-20 21:27:00,2026-03-20 21:35:00,-880.0,-0.25765649704280613,False,880.0,0.25765649704280613,True
震荡_阴线_9K,9,2026-03-20 21:28:00,2026-03-20 21:36:00,-600.0,-0.1758241758241758,False,600.0,0.1758241758241758,True
震荡_阳线_9K,9,2026-03-20 21:29:00,2026-03-20 21:37:00,1150.0,0.33794704516735724,True,-1150.0,-0.33794704516735724,False
震荡_阴线_9K,9,2026-03-20 21:30:00,2026-03-20 21:38:00,590.0,0.17315255033163116,True,-590.0,-0.17315255033163116,False
震荡_阴线_9K,9,2026-03-20 21:31:00,2026-03-20 21:39:00,430.0,0.12621815193143124,True,-430.0,-0.12621815193143124,False
震荡_阴线_9K,9,2026-03-20 21:32:00,2026-03-20 21:40:00,780.0,0.22885980869667275,True,-780.0,-0.22885980869667275,False
震荡_阳线_9K,9,2026-03-20 21:33:00,2026-03-20 21:41:00,1060.0,0.31102373756638596,True,-1060.0,-0.31102373756638596,False
震荡_阳线_9K,9,2026-03-20 21:34:00,2026-03-20 21:42:00,1170.0,0.3434005459188166,True,-1170.0,-0.3434005459188166,False
震荡_阳线_9K,9,2026-03-20 21:35:00,2026-03-20 21:43:00,1270.0,0.3731562555091967,True,-1270.0,-0.3731562555091967,False
震荡_阳线_9K,9,2026-03-20 21:36:00,2026-03-20 21:44:00,1320.0,0.38739214650466636,True,-1320.0,-0.38739214650466636,False
震荡_阳线_9K,9,2026-03-20 21:37:00,2026-03-20 21:45:00,1180.0,0.3463965947453398,True,-1180.0,-0.3463965947453398,False
震荡_阴线_9K,9,2026-03-20 21:38:00,2026-03-20 21:46:00,330.0,0.09664948453608248,True,-330.0,-0.09664948453608248,False
震荡_阴线_9K,9,2026-03-20 21:39:00,2026-03-20 21:47:00,-100.0,-0.02929973630237328,False,100.0,0.02929973630237328,True
震荡_阳线_9K,9,2026-03-20 21:40:00,2026-03-20 21:48:00,550.0,0.1612997829784738,True,-550.0,-0.1612997829784738,False
震荡_阳线_9K,9,2026-03-20 21:41:00,2026-03-20 21:49:00,90.0,0.02634274842675252,True,-90.0,-0.02634274842675252,False
震荡_阴线_9K,9,2026-03-20 21:42:00,2026-03-20 21:50:00,-290.0,-0.08481516144127281,False,290.0,0.08481516144127281,True
震荡_阴线_9K,9,2026-03-20 21:43:00,2026-03-20 21:51:00,-1020.0,-0.2984201287302516,False,1020.0,0.2984201287302516,True
震荡_阴线_9K,9,2026-03-20 21:44:00,2026-03-20 21:52:00,-3610.0,-1.0567296996662958,False,3610.0,1.0567296996662958,True
震荡_阴线_9K,9,2026-03-20 21:45:00,2026-03-20 21:53:00,-3930.0,-1.1489212418873882,False,3930.0,1.1489212418873882,True
震荡_阴线_9K,9,2026-03-20 21:46:00,2026-03-20 21:54:00,-3780.0,-1.1060069637475496,False,3780.0,1.1060069637475496,True
震荡_阴线_9K,9,2026-03-20 21:47:00,2026-03-20 21:55:00,-3870.0,-1.132340462884396,False,3870.0,1.132340462884396,True
震荡_阴线_9K,9,2026-03-20 21:48:00,2026-03-20 21:56:00,-3320.0,-0.9728367568201132,False,3320.0,0.9728367568201132,True
震荡_阴线_9K,9,2026-03-20 21:49:00,2026-03-20 21:57:00,-3780.0,-1.106654565681998,False,3780.0,1.106654565681998,True
震荡_阴线_9K,9,2026-03-20 21:50:00,2026-03-20 21:58:00,-4260.0,-1.2465617135834262,False,4260.0,1.2465617135834262,True
震荡_阴线_9K,9,2026-03-20 21:51:00,2026-03-20 21:59:00,-4650.0,-1.3612810679469538,False,4650.0,1.3612810679469538,True
震荡_阴线_9K,9,2026-03-20 21:52:00,2026-03-20 22:00:00,-3100.0,-0.9099448162498531,False,3100.0,0.9099448162498531,True
震荡_阴线_9K,9,2026-03-20 21:53:00,2026-03-20 22:01:00,-1220.0,-0.3612460026057089,False,1220.0,0.3612460026057089,True
震荡_阴线_9K,9,2026-03-20 21:54:00,2026-03-20 22:02:00,-2250.0,-0.6655426390984116,False,2250.0,0.6655426390984116,True
震荡_阴线_9K,9,2026-03-20 21:55:00,2026-03-20 22:03:00,-1380.0,-0.4083323470233164,False,1380.0,0.4083323470233164,True
震荡_阴线_9K,9,2026-03-20 21:56:00,2026-03-20 22:04:00,-1190.0,-0.3521751997632436,False,1190.0,0.3521751997632436,True
震荡_阴线_9K,9,2026-03-20 21:57:00,2026-03-20 22:05:00,-1170.0,-0.3462153044919216,False,1170.0,0.3462153044919216,True
震荡_阴线_9K,9,2026-03-20 21:58:00,2026-03-20 22:06:00,-680.0,-0.20136811868873822,False,680.0,0.20136811868873822,True
震荡_阴线_9K,9,2026-03-20 21:59:00,2026-03-20 22:07:00,-660.0,-0.19559032716927452,False,660.0,0.19559032716927452,True
震荡_阴线_9K,9,2026-03-20 22:00:00,2026-03-20 22:08:00,-770.0,-0.22852733424348548,False,770.0,0.22852733424348548,True
震荡_阴线_9K,9,2026-03-20 22:01:00,2026-03-20 22:09:00,-1490.0,-0.4414160865057029,False,1490.0,0.4414160865057029,True
震荡_阴线_9K,9,2026-03-20 22:02:00,2026-03-20 22:10:00,820.0,0.24368499257057952,True,-820.0,-0.24368499257057952,False
震荡_阳线_9K,9,2026-03-20 22:03:00,2026-03-20 22:11:00,1830.0,0.5449347864927641,True,-1830.0,-0.5449347864927641,False
震荡_阴线_9K,9,2026-03-20 22:04:00,2026-03-20 22:12:00,410.0,0.12182801450050514,True,-410.0,-0.12182801450050514,False
震荡_阴线_9K,9,2026-03-20 22:05:00,2026-03-20 22:13:00,540.0,0.16038016038016037,True,-540.0,-0.16038016038016037,False
震荡_阴线_9K,9,2026-03-20 22:06:00,2026-03-20 22:14:00,450.0,0.13362235353505358,True,-450.0,-0.13362235353505358,False
震荡_阴线_9K,9,2026-03-20 22:07:00,2026-03-20 22:15:00,-300.0,-0.08901020650367909,False,300.0,0.08901020650367909,True
震荡_阴线_9K,9,2026-03-20 22:08:00,2026-03-20 22:16:00,-20.0,-0.005938771268224604,False,20.0,0.005938771268224604,True
震荡_阴线_9K,9,2026-03-20 22:09:00,2026-03-20 22:17:00,960.0,0.285586791610888,True,-960.0,-0.285586791610888,False
震荡_阳线_9K,9,2026-03-20 22:10:00,2026-03-20 22:18:00,700.0,0.20830233596191042,True,-700.0,-0.20830233596191042,False
震荡_阴线_9K,9,2026-03-20 22:11:00,2026-03-20 22:19:00,-630.0,-0.1867884250474383,False,630.0,0.1867884250474383,True
震荡_阴线_9K,9,2026-03-20 22:12:00,2026-03-20 22:20:00,-330.0,-0.09773723492477195,False,330.0,0.09773723492477195,True
震荡_阳线_9K,9,2026-03-20 22:13:00,2026-03-20 22:21:00,430.0,0.12761158594491928,True,-430.0,-0.12761158594491928,False
震荡_阴线_9K,9,2026-03-20 22:14:00,2026-03-20 22:22:00,830.0,0.24610822831727203,True,-830.0,-0.24610822831727203,False
震荡_阴线_9K,9,2026-03-20 22:15:00,2026-03-20 22:23:00,440.0,0.13048248865692003,True,-440.0,-0.13048248865692003,False
震荡_阳线_9K,9,2026-03-20 22:16:00,2026-03-20 22:24:00,1430.0,0.4246599750549385,True,-1430.0,-0.4246599750549385,False
震荡_阳线_9K,9,2026-03-20 22:17:00,2026-03-20 22:25:00,1380.0,0.40970222367366327,True,-1380.0,-0.40970222367366327,False
震荡_阴线_9K,9,2026-03-20 22:18:00,2026-03-20 22:26:00,770.0,0.22841886680510232,True,-770.0,-0.22841886680510232,False
震荡_阳线_9K,9,2026-03-20 22:19:00,2026-03-20 22:27:00,1230.0,0.3650826630257339,True,-1230.0,-0.3650826630257339,False
震荡_阳线_9K,9,2026-03-20 22:20:00,2026-03-20 22:28:00,1420.0,0.42177800219799805,True,-1420.0,-0.42177800219799805,False
震荡_阳线_9K,9,2026-03-20 22:21:00,2026-03-20 22:29:00,570.0,0.16898402063383833,True,-570.0,-0.16898402063383833,False
震荡_阴线_9K,9,2026-03-20 22:22:00,2026-03-20 22:30:00,230.0,0.06814209107338606,True,-230.0,-0.06814209107338606,False
震荡_阴线_9K,9,2026-03-20 22:23:00,2026-03-20 22:31:00,650.0,0.1922508133688258,True,-650.0,-0.1922508133688258,False
震荡_阳线_9K,9,2026-03-20 22:24:00,2026-03-20 22:32:00,1390.0,0.41163231461738925,True,-1390.0,-0.41163231461738925,False
震荡_阳线_9K,9,2026-03-20 22:25:00,2026-03-20 22:33:00,1340.0,0.3962152572442342,True,-1340.0,-0.3962152572442342,False
震荡_阳线_9K,9,2026-03-20 22:26:00,2026-03-20 22:34:00,1680.0,0.4967327991484581,True,-1680.0,-0.4967327991484581,False
震荡_阳线_9K,9,2026-03-20 22:27:00,2026-03-20 22:35:00,1960.0,0.5801047740255127,True,-1960.0,-0.5801047740255127,False
震荡_阴线_9K,9,2026-03-20 22:28:00,2026-03-20 22:36:00,1680.0,0.4968356302123381,True,-1680.0,-0.4968356302123381,False
震荡_阳线_9K,9,2026-03-20 22:29:00,2026-03-20 22:37:00,2120.0,0.6269592476489028,True,-2120.0,-0.6269592476489028,False
震荡_阳线_9K,9,2026-03-20 22:30:00,2026-03-20 22:38:00,2080.0,0.6156031727240441,True,-2080.0,-0.6156031727240441,False
震荡_阳线_9K,9,2026-03-20 22:31:00,2026-03-20 22:39:00,2310.0,0.6839580742583052,True,-2310.0,-0.6839580742583052,False
震荡_阳线_9K,9,2026-03-20 22:32:00,2026-03-20 22:40:00,2150.0,0.63485501683104,True,-2150.0,-0.63485501683104,False
震荡_阳线_9K,9,2026-03-20 22:33:00,2026-03-20 22:41:00,1740.0,0.5131381049278952,True,-1740.0,-0.5131381049278952,False
震荡_阴线_9K,9,2026-03-20 22:34:00,2026-03-20 22:42:00,670.0,0.19732579372091652,True,-670.0,-0.19732579372091652,False
震荡_阴线_9K,9,2026-03-20 22:35:00,2026-03-20 22:43:00,880.0,0.25890729353614406,True,-880.0,-0.25890729353614406,False
震荡_阴线_9K,9,2026-03-20 22:36:00,2026-03-20 22:44:00,610.0,0.17941176470588235,True,-610.0,-0.17941176470588235,False
震荡_阳线_9K,9,2026-03-20 22:37:00,2026-03-20 22:45:00,1020.0,0.3001589076569949,True,-1020.0,-0.3001589076569949,False
震荡_阴线_9K,9,2026-03-20 22:38:00,2026-03-20 22:46:00,740.0,0.21748075001469463,True,-740.0,-0.21748075001469463,False
震荡_阳线_9K,9,2026-03-20 22:39:00,2026-03-20 22:47:00,1010.0,0.29709377573832213,True,-1010.0,-0.29709377573832213,False
震荡_阴线_9K,9,2026-03-20 22:40:00,2026-03-20 22:48:00,520.0,0.15291868842817233,True,-520.0,-0.15291868842817233,False
震荡_阴线_9K,9,2026-03-20 22:41:00,2026-03-20 22:49:00,1190.0,0.3491681582113201,True,-1190.0,-0.3491681582113201,False
震荡_阴线_9K,9,2026-03-20 22:42:00,2026-03-20 22:50:00,1030.0,0.3022477844943952,True,-1030.0,-0.3022477844943952,False
震荡_阳线_9K,9,2026-03-20 22:43:00,2026-03-20 22:51:00,1950.0,0.573175391669851,True,-1950.0,-0.573175391669851,False
震荡_阴线_9K,9,2026-03-20 22:44:00,2026-03-20 22:52:00,2420.0,0.7101147334135391,True,-2420.0,-0.7101147334135391,False
震荡_阳线_9K,9,2026-03-20 22:45:00,2026-03-20 22:53:00,3360.0,0.9864654590293884,True,-3360.0,-0.9864654590293884,False
震荡_阳线_9K,9,2026-03-20 22:46:00,2026-03-20 22:54:00,3380.0,0.9916676446426475,True,-3380.0,-0.9916676446426475,False
震荡_阳线_9K,9,2026-03-20 22:47:00,2026-03-20 22:55:00,2570.0,0.7535110094701967,True,-2570.0,-0.7535110094701967,False
震荡_阳线_9K,9,2026-03-20 22:48:00,2026-03-20 22:56:00,1920.0,0.5631654591851699,True,-1920.0,-0.5631654591851699,False
震荡_阳线_9K,9,2026-03-20 22:49:00,2026-03-20 22:57:00,1710.0,0.5020404568274567,True,-1710.0,-0.5020404568274567,False
震荡_阴线_9K,9,2026-03-20 22:50:00,2026-03-20 22:58:00,0.0,0.0,False,0.0,0.0,False
震荡_阳线_9K,9,2026-03-20 22:51:00,2026-03-20 22:59:00,450.0,0.1316597910997981,True,-450.0,-0.1316597910997981,False
震荡_阳线_9K,9,2026-03-20 22:52:00,2026-03-20 23:00:00,250.0,0.07306523263970072,True,-250.0,-0.07306523263970072,False
震荡_阳线_9K,9,2026-03-20 22:53:00,2026-03-20 23:01:00,150.0,0.0437075672368076,True,-150.0,-0.0437075672368076,False
震荡_阴线_9K,9,2026-03-20 22:54:00,2026-03-20 23:02:00,-680.0,-0.19776065144685184,False,680.0,0.19776065144685184,True
震荡_阴线_9K,9,2026-03-20 22:55:00,2026-03-20 23:03:00,-520.0,-0.1510574018126888,False,520.0,0.1510574018126888,True
震荡_阴线_9K,9,2026-03-20 22:56:00,2026-03-20 23:04:00,-370.0,-0.10766141938487503,False,370.0,0.10766141938487503,True
震荡_阴线_9K,9,2026-03-20 22:57:00,2026-03-20 23:05:00,450.0,0.13124125058329444,True,-450.0,-0.13124125058329444,False
震荡_阳线_9K,9,2026-03-20 22:58:00,2026-03-20 23:06:00,1190.0,0.3476888914860048,True,-1190.0,-0.3476888914860048,False
震荡_阳线_9K,9,2026-03-20 22:59:00,2026-03-20 23:07:00,1120.0,0.3272366037515339,True,-1120.0,-0.3272366037515339,False
震荡_阳线_9K,9,2026-03-20 23:00:00,2026-03-20 23:08:00,870.0,0.25420757363253854,True,-870.0,-0.25420757363253854,False
震荡_阴线_9K,9,2026-03-20 23:01:00,2026-03-20 23:09:00,-190.0,-0.055489033614672466,False,190.0,0.055489033614672466,True
震荡_阴线_9K,9,2026-03-20 23:02:00,2026-03-20 23:10:00,-860.0,-0.25048786881426033,False,860.0,0.25048786881426033,True
震荡_阳线_9K,9,2026-03-20 23:03:00,2026-03-20 23:11:00,-470.0,-0.13691846068692284,False,470.0,0.13691846068692284,True
震荡_阴线_9K,9,2026-03-20 23:04:00,2026-03-20 23:12:00,-540.0,-0.1571046200395671,False,540.0,0.1571046200395671,True
震荡_阳线_9K,9,2026-03-20 23:05:00,2026-03-20 23:13:00,500.0,0.14564520827264782,True,-500.0,-0.14564520827264782,False
震荡_阳线_9K,9,2026-03-20 23:06:00,2026-03-20 23:14:00,620.0,0.1805790178831479,True,-620.0,-0.1805790178831479,False
震荡_阴线_9K,9,2026-03-20 23:07:00,2026-03-20 23:15:00,210.0,0.061144271364099584,True,-210.0,-0.061144271364099584,False
震荡_阴线_9K,9,2026-03-20 23:08:00,2026-03-20 23:16:00,210.0,0.06117276937865944,True,-210.0,-0.06117276937865944,False
震荡_阴线_9K,9,2026-03-20 23:09:00,2026-03-20 23:17:00,-270.0,-0.07869196467605141,False,270.0,0.07869196467605141,True
震荡_阳线_9K,9,2026-03-20 23:10:00,2026-03-20 23:18:00,1370.0,0.40025709945074206,True,-1370.0,-0.40025709945074206,False
震荡_阳线_9K,9,2026-03-20 23:11:00,2026-03-20 23:19:00,1160.0,0.33871579992408096,True,-1160.0,-0.33871579992408096,False
震荡_阴线_9K,9,2026-03-20 23:12:00,2026-03-20 23:20:00,570.0,0.16623406923503165,True,-570.0,-0.16623406923503165,False
震荡_阴线_9K,9,2026-03-20 23:13:00,2026-03-20 23:21:00,-90.0,-0.02622072019578138,False,90.0,0.02622072019578138,True
震荡_阴线_9K,9,2026-03-20 23:14:00,2026-03-20 23:22:00,-170.0,-0.04945166826657359,False,170.0,0.04945166826657359,True
震荡_阴线_9K,9,2026-03-20 23:15:00,2026-03-20 23:23:00,-360.0,-0.10466333294569136,False,360.0,0.10466333294569136,True
震荡_阴线_9K,9,2026-03-20 23:16:00,2026-03-20 23:24:00,1300.0,0.37824783962291597,True,-1300.0,-0.37824783962291597,False
震荡_阴线_9K,9,2026-03-20 23:17:00,2026-03-20 23:25:00,560.0,0.16302765647743814,True,-560.0,-0.16302765647743814,False
震荡_阳线_9K,9,2026-03-20 23:18:00,2026-03-20 23:26:00,830.0,0.24208131598903343,True,-830.0,-0.24208131598903343,False
震荡_阴线_9K,9,2026-03-20 23:19:00,2026-03-20 23:27:00,-550.0,-0.16004655899898151,False,550.0,0.16004655899898151,True
震荡_阴线_9K,9,2026-03-20 23:20:00,2026-03-20 23:28:00,-20.0,-0.005822416302765647,False,20.0,0.005822416302765647,True
震荡_阴线_9K,9,2026-03-20 23:21:00,2026-03-20 23:29:00,110.0,0.03202701915798055,True,-110.0,-0.03202701915798055,False
震荡_阳线_9K,9,2026-03-20 23:22:00,2026-03-20 23:30:00,680.0,0.19816406819175286,True,-680.0,-0.19816406819175286,False
震荡_阳线_9K,9,2026-03-20 23:23:00,2026-03-20 23:31:00,50.0,0.014551804423748545,True,-50.0,-0.014551804423748545,False
震荡_阳线_9K,9,2026-03-20 23:24:00,2026-03-20 23:32:00,170.0,0.04947613504074505,True,-170.0,-0.04947613504074505,False
震荡_阴线_9K,9,2026-03-20 23:25:00,2026-03-20 23:33:00,-930.0,-0.26967465058284523,False,930.0,0.26967465058284523,True
震荡_阳线_9K,9,2026-03-20 23:26:00,2026-03-20 23:34:00,190.0,0.05523095258858754,True,-190.0,-0.05523095258858754,False
震荡_阳线_9K,9,2026-03-20 23:27:00,2026-03-20 23:35:00,90.0,0.026180294964656604,True,-90.0,-0.026180294964656604,False
震荡_阳线_9K,9,2026-03-20 23:28:00,2026-03-20 23:36:00,400.0,0.11659428105051446,True,-400.0,-0.11659428105051446,False
震荡_阳线_9K,9,2026-03-20 23:29:00,2026-03-20 23:37:00,130.0,0.03784790963083731,True,-130.0,-0.03784790963083731,False
震荡_阳线_9K,9,2026-03-20 23:30:00,2026-03-20 23:38:00,0.0,0.0,False,0.0,0.0,False
震荡_阴线_9K,9,2026-03-20 23:31:00,2026-03-20 23:39:00,-330.0,-0.0959776633801588,False,330.0,0.0959776633801588,True
震荡_阴线_9K,9,2026-03-20 23:32:00,2026-03-20 23:40:00,-290.0,-0.08439309722666823,False,290.0,0.08439309722666823,True
震荡_阴线_9K,9,2026-03-20 23:33:00,2026-03-20 23:41:00,-830.0,-0.2415318356419509,False,830.0,0.2415318356419509,True
震荡_阴线_9K,9,2026-03-20 23:34:00,2026-03-20 23:42:00,-730.0,-0.21224015118476522,False,730.0,0.21224015118476522,True
震荡_阴线_9K,9,2026-03-20 23:35:00,2026-03-20 23:43:00,-730.0,-0.21207367381325895,False,730.0,0.21207367381325895,True
震荡_阴线_9K,9,2026-03-20 23:36:00,2026-03-20 23:44:00,-300.0,-0.08724480893386843,False,300.0,0.08724480893386843,True
震荡_阴线_9K,9,2026-03-20 23:37:00,2026-03-20 23:45:00,-80.0,-0.023288987220168263,False,80.0,0.023288987220168263,True
震荡_阴线_9K,9,2026-03-20 23:38:00,2026-03-20 23:46:00,-550.0,-0.16010712622263623,False,550.0,0.16010712622263623,True
震荡_阴线_9K,9,2026-03-20 23:39:00,2026-03-20 23:47:00,-1070.0,-0.31147206939714145,False,1070.0,0.31147206939714145,True
震荡_阴线_9K,9,2026-03-20 23:40:00,2026-03-20 23:48:00,-590.0,-0.1717612809315866,False,590.0,0.1717612809315866,True
震荡_阴线_9K,9,2026-03-20 23:41:00,2026-03-20 23:49:00,-1050.0,-0.305837119888151,False,1050.0,0.305837119888151,True
震荡_阴线_9K,9,2026-03-20 23:42:00,2026-03-20 23:50:00,-800.0,-0.23333819454571972,False,800.0,0.23333819454571972,True
震荡_阴线_9K,9,2026-03-20 23:43:00,2026-03-20 23:51:00,-1410.0,-0.41092297380001747,False,1410.0,0.41092297380001747,True
震荡_阴线_9K,9,2026-03-20 23:44:00,2026-03-20 23:52:00,-1090.0,-0.3173309266645317,False,1090.0,0.3173309266645317,True
震荡_阴线_9K,9,2026-03-20 23:45:00,2026-03-20 23:53:00,-980.0,-0.28524857375713125,False,980.0,0.28524857375713125,True
震荡_阴线_9K,9,2026-03-20 23:46:00,2026-03-20 23:54:00,-850.0,-0.2475031301866465,False,850.0,0.2475031301866465,True
震荡_阴线_9K,9,2026-03-20 23:47:00,2026-03-20 23:55:00,-490.0,-0.14286963874391345,False,490.0,0.14286963874391345,True
震荡_阳线_9K,9,2026-03-20 23:48:00,2026-03-20 23:56:00,70.0,0.020437956204379562,True,-70.0,-0.020437956204379562,False
震荡_阴线_9K,9,2026-03-20 23:49:00,2026-03-20 23:57:00,-510.0,-0.14872707124318332,False,510.0,0.14872707124318332,True
震荡_阳线_9K,9,2026-03-20 23:50:00,2026-03-20 23:58:00,670.0,0.19574617272408554,True,-670.0,-0.19574617272408554,False
震荡_阳线_9K,9,2026-03-20 23:51:00,2026-03-20 23:59:00,1720.0,0.5028357598082208,True,-1720.0,-0.5028357598082208,False
震荡_阳线_9K,9,2026-03-20 23:52:00,2026-03-21 00:01:00,1950.0,0.5705758426966292,True,-1950.0,-0.5705758426966292,False
震荡_阳线_9K,9,2026-03-20 23:53:00,2026-03-21 00:02:00,1480.0,0.43224299065420557,True,-1480.0,-0.43224299065420557,False
震荡_阳线_9K,9,2026-03-20 23:54:00,2026-03-21 00:03:00,1130.0,0.3299270072992701,True,-1130.0,-0.3299270072992701,False
震荡_阳线_9K,9,2026-03-20 23:55:00,2026-03-21 00:04:00,1470.0,0.4290968532897425,True,-1470.0,-0.4290968532897425,False
震荡_阳线_9K,9,2026-03-20 23:56:00,2026-03-21 00:05:00,1920.0,0.5606166783461808,True,-1920.0,-0.5606166783461808,False
震荡_阳线_9K,9,2026-03-20 23:57:00,2026-03-21 00:06:00,1850.0,0.5400671434827032,True,-1850.0,-0.5400671434827032,False
震荡_阳线_9K,9,2026-03-20 23:58:00,2026-03-21 00:07:00,1720.0,0.5023364485981309,True,-1720.0,-0.5023364485981309,False
震荡_阳线_9K,9,2026-03-20 23:59:00,2026-03-21 00:08:00,1040.0,0.30325120279924184,True,-1040.0,-0.30325120279924184,False
震荡_阳线_9K,9,2026-03-21 00:01:00,2026-03-21 00:09:00,650.0,0.18933877075444216,True,-650.0,-0.18933877075444216,False
震荡_阳线_9K,9,2026-03-21 00:02:00,2026-03-21 00:10:00,400.0,0.11637717843530884,True,-400.0,-0.11637717843530884,False
震荡_阴线_9K,9,2026-03-21 00:03:00,2026-03-21 00:11:00,40.0,0.0116319646388275,True,-40.0,-0.0116319646388275,False
震荡_阳线_9K,9,2026-03-21 00:04:00,2026-03-21 00:12:00,550.0,0.16005587405057764,True,-550.0,-0.16005587405057764,False
震荡_阴线_9K,9,2026-03-21 00:05:00,2026-03-21 00:13:00,130.0,0.03777751946995234,True,-130.0,-0.03777751946995234,False
震荡_阴线_9K,9,2026-03-21 00:06:00,2026-03-21 00:14:00,60.0,0.017421602787456445,True,-60.0,-0.017421602787456445,False
震荡_阴线_9K,9,2026-03-21 00:07:00,2026-03-21 00:15:00,90.0,0.02613240418118467,True,-90.0,-0.02613240418118467,False
震荡_阴线_9K,9,2026-03-21 00:08:00,2026-03-21 00:16:00,160.0,0.04649540857840288,True,-160.0,-0.04649540857840288,False
震荡_阴线_9K,9,2026-03-21 00:09:00,2026-03-21 00:17:00,290.0,0.08430477630163667,True,-290.0,-0.08430477630163667,False
震荡_阳线_9K,9,2026-03-21 00:10:00,2026-03-21 00:18:00,340.0,0.09883433621115664,True,-340.0,-0.09883433621115664,False
震荡_阴线_9K,9,2026-03-21 00:11:00,2026-03-21 00:19:00,370.0,0.1075487602825335,True,-370.0,-0.1075487602825335,False
震荡_阳线_9K,9,2026-03-21 00:12:00,2026-03-21 00:20:00,710.0,0.20640134887642084,True,-710.0,-0.20640134887642084,False
震荡_阳线_9K,9,2026-03-21 00:13:00,2026-03-21 00:21:00,1080.0,0.3137892962984485,True,-1080.0,-0.3137892962984485,False
震荡_阴线_9K,9,2026-03-21 00:14:00,2026-03-21 00:22:00,830.0,0.24110384894698622,True,-830.0,-0.24110384894698622,False
震荡_星线_9K,9,2026-03-21 00:15:00,2026-03-21 00:23:00,640.0,0.1857980607327411,True,-640.0,-0.1857980607327411,False
震荡_阴线_9K,9,2026-03-21 00:16:00,2026-03-21 00:24:00,640.0,0.18578188046097127,True,-640.0,-0.18578188046097127,False
震荡_星线_9K,9,2026-03-21 00:17:00,2026-03-21 00:25:00,350.0,0.10166143836412223,True,-350.0,-0.10166143836412223,False
震荡_阳线_9K,9,2026-03-21 00:18:00,2026-03-21 00:26:00,400.0,0.11618450098756826,True,-400.0,-0.11618450098756826,False
震荡_阴线_9K,9,2026-03-21 00:19:00,2026-03-21 00:27:00,-50.0,-0.014513788098693758,False,50.0,0.014513788098693758,True
震荡_阳线_9K,9,2026-03-21 00:20:00,2026-03-21 00:28:00,300.0,0.08710548474202259,True,-300.0,-0.08710548474202259,False
震荡_阴线_9K,9,2026-03-21 00:21:00,2026-03-21 00:29:00,-200.0,-0.05801978474659859,False,200.0,0.05801978474659859,True
震荡_阴线_9K,9,2026-03-21 00:22:00,2026-03-21 00:30:00,-750.0,-0.21722759659387128,False,750.0,0.21722759659387128,True
震荡_阴线_9K,9,2026-03-21 00:23:00,2026-03-21 00:31:00,-930.0,-0.2695027240060276,False,930.0,0.2695027240060276,True
震荡_阴线_9K,9,2026-03-21 00:24:00,2026-03-21 00:32:00,-1160.0,-0.3361247138593492,False,1160.0,0.3361247138593492,True
震荡_阴线_9K,9,2026-03-21 00:25:00,2026-03-21 00:33:00,-960.0,-0.27815605713789004,False,960.0,0.27815605713789004,True
震荡_阳线_9K,9,2026-03-21 00:26:00,2026-03-21 00:34:00,-160.0,-0.04642660244319995,False,160.0,0.04642660244319995,True
震荡_阴线_9K,9,2026-03-21 00:27:00,2026-03-21 00:35:00,-180.0,-0.052222351166299176,False,180.0,0.052222351166299176,True
震荡_阳线_9K,9,2026-03-21 00:28:00,2026-03-21 00:36:00,210.0,0.060966758600667734,True,-210.0,-0.060966758600667734,False
震荡_阴线_9K,9,2026-03-21 00:29:00,2026-03-21 00:37:00,50.0,0.014504946186649648,True,-50.0,-0.014504946186649648,False
震荡_阴线_9K,9,2026-03-21 00:30:00,2026-03-21 00:38:00,40.0,0.011610693448666222,True,-40.0,-0.011610693448666222,False
震荡_阴线_9K,9,2026-03-21 00:31:00,2026-03-21 00:39:00,100.0,0.02902673362166555,True,-100.0,-0.02902673362166555,False
震荡_阳线_9K,9,2026-03-21 00:32:00,2026-03-21 00:40:00,530.0,0.15400709013773464,True,-530.0,-0.15400709013773464,False
震荡_阳线_9K,9,2026-03-21 00:33:00,2026-03-21 00:41:00,410.0,0.11920337258322432,True,-410.0,-0.11920337258322432,False
震荡_阳线_9K,9,2026-03-21 00:34:00,2026-03-21 00:42:00,240.0,0.06972892878933148,True,-240.0,-0.06972892878933148,False
震荡_阴线_9K,9,2026-03-21 00:35:00,2026-03-21 00:43:00,-180.0,-0.05225418759253346,False,180.0,0.05225418759253346,True
震荡_阴线_9K,9,2026-03-21 00:36:00,2026-03-21 00:44:00,-370.0,-0.1074020319303338,False,370.0,0.1074020319303338,True
震荡_阴线_9K,9,2026-03-21 00:37:00,2026-03-21 00:45:00,-590.0,-0.17118319503278595,False,590.0,0.17118319503278595,True
震荡_阴线_9K,9,2026-03-21 00:38:00,2026-03-21 00:46:00,-620.0,-0.17983524770855086,False,620.0,0.17983524770855086,True
