combo_len,buy_pos,signal_len,buy_time,buy_price,sell_time,sell_price,hold_len,long_pnl_pct,long_win,short_pnl_pct,short_win,signal_detail,buy_type
5,3,3,2026-03-19 21:50:00,16770.0,2026-03-19 21:51:00,16818.0,1,0.28622540250447226,True,-0.28622540250447226,False,1#长上影阳+0.10%;2#倒T-0.05%;3#长上影阴-0.07%,T字
5,3,3,2026-03-19 22:00:00,17170.0,2026-03-19 22:01:00,17247.0,1,0.44845661036691903,True,-0.44845661036691903,False,1#长下影阳+0.09%;2#T字+0.01%;3#十字星+0.01%,大阳
5,3,3,2026-03-19 22:05:00,17207.0,2026-03-19 22:06:00,17248.0,1,0.23827512059045736,True,-0.23827512059045736,False,1#长下影阴-0.08%;2#小阴-0.03%;3#长下影阴-0.05%,十字星
5,3,3,2026-03-19 22:06:00,17248.0,2026-03-19 22:07:00,17207.0,1,-0.237708719851577,False,0.237708719851577,True,1#小阴-0.03%;2#长下影阴-0.05%;3#十字星+0.00%,长下影阳
5,3,3,2026-03-19 22:15:00,17362.0,2026-03-19 22:16:00,17302.0,1,-0.3455823061859233,False,0.3455823061859233,True,1#T字+0.04%;2#长上影阴-0.09%;3#大阴-0.19%,小阳
5,3,3,2026-03-19 22:18:00,17294.0,2026-03-19 22:19:00,17286.0,1,-0.046258818087197874,False,0.046258818087197874,True,1#小阳+0.07%;2#倒T+0.06%;3#大阴-0.29%,大阳
5,3,3,2026-03-19 22:21:00,17241.0,2026-03-19 22:22:00,17205.0,1,-0.20880459370106141,False,0.20880459370106141,True,1#大阳+0.21%;2#小阴-0.03%;3#大阳+0.31%,中阴
5,3,3,2026-03-19 22:22:00,17205.0,2026-03-19 22:23:00,17248.0,1,0.24992734670154026,True,-0.24992734670154026,False,1#小阴-0.03%;2#大阳+0.31%;3#中阴-0.17%,大阴
5,3,3,2026-03-19 22:23:00,17248.0,2026-03-19 22:24:00,17250.0,1,0.011595547309833025,True,-0.011595547309833025,False,1#大阳+0.31%;2#中阴-0.17%;3#大阴-0.21%,大阳
5,3,3,2026-03-19 22:28:00,17202.0,2026-03-19 22:29:00,17200.0,1,-0.01162655505173817,False,0.01162655505173817,True,1#大阳+0.35%;2#十字星-0.02%;3#大阴-0.44%,中阴
5,3,3,2026-03-19 22:29:00,17200.0,2026-03-19 22:30:00,17192.0,1,-0.046511627906976744,False,0.046511627906976744,True,1#十字星-0.02%;2#大阴-0.44%;3#中阴-0.14%,T字
5,3,3,2026-03-19 22:30:00,17192.0,2026-03-19 22:31:00,17203.0,1,0.06398324802233597,True,-0.06398324802233597,False,1#大阴-0.44%;2#中阴-0.14%;3#T字-0.01%,中阴
5,3,3,2026-03-19 22:31:00,17203.0,2026-03-19 22:32:00,17244.0,1,0.23833052374585828,True,-0.23833052374585828,False,1#中阴-0.14%;2#T字-0.01%;3#中阴-0.12%,长上影阴
5,3,3,2026-03-19 22:40:00,17307.0,2026-03-19 22:41:00,17329.0,1,0.12711619575894148,True,-0.12711619575894148,False,1#长下影阳+0.05%;2#中阴-0.16%;3#长上影阳+0.12%,小阳
5,3,3,2026-03-19 22:44:00,17300.0,2026-03-19 22:45:00,17317.0,1,0.09826589595375722,True,-0.09826589595375722,False,1#中阳+0.13%;2#倒T-0.01%;3#大阴-0.12%,长上影阳
5,3,3,2026-03-19 22:58:00,17336.0,2026-03-19 22:59:00,17324.0,1,-0.0692201199815413,False,0.0692201199815413,True,1#中阳+0.08%;2#中阴-0.11%;3#十字星+0.00%,长下影阳
5,3,3,2026-03-19 22:59:00,17324.0,2026-03-19 23:00:00,17316.0,1,-0.046178711613945975,False,0.046178711613945975,True,1#中阴-0.11%;2#十字星+0.00%;3#长下影阳+0.03%,长上影阴
5,3,3,2026-03-19 23:00:00,17316.0,2026-03-19 23:01:00,17311.0,1,-0.028875028875028876,False,0.028875028875028876,True,1#十字星+0.00%;2#长下影阳+0.03%;3#长上影阴-0.04%,中阴
5,3,3,2026-03-19 23:01:00,17311.0,2026-03-19 23:02:00,17309.0,1,-0.01155334758246202,False,0.01155334758246202,True,1#长下影阳+0.03%;2#长上影阴-0.04%;3#中阴-0.08%,长上影阴
5,3,3,2026-03-19 23:02:00,17309.0,2026-03-19 23:03:00,17321.0,1,0.06932809521058408,True,-0.06932809521058408,False,1#长上影阴-0.04%;2#中阴-0.08%;3#长上影阴-0.02%,倒T
5,3,3,2026-03-19 23:03:00,17321.0,2026-03-19 23:04:00,17355.0,1,0.19629351654061544,True,-0.19629351654061544,False,1#中阴-0.08%;2#长上影阴-0.02%;3#倒T-0.01%,中阳
5,3,3,2026-03-19 23:09:00,17463.0,2026-03-19 23:10:00,17480.0,1,0.09734868006642615,True,-0.09734868006642615,False,1#大阳+0.31%;2#中阴-0.17%;3#大阴-0.37%,长下影阳
5,3,3,2026-03-19 23:13:00,17457.0,2026-03-19 23:14:00,17497.0,1,0.22913444463538982,True,-0.22913444463538982,False,1#中阳+0.11%;2#长下影阴-0.06%;3#大阴-0.13%,长下影阳
5,3,3,2026-03-19 23:18:00,17441.0,2026-03-19 23:19:00,17438.0,1,-0.017200848575196378,False,0.017200848575196378,True,1#大阳+0.13%;2#大阴-0.18%;3#长下影阴-0.06%,大阴
5,3,3,2026-03-19 23:19:00,17438.0,2026-03-19 23:20:00,17451.0,1,0.07454983369652483,True,-0.07454983369652483,False,1#大阴-0.18%;2#长下影阴-0.06%;3#大阴-0.17%,倒T
5,3,3,2026-03-19 23:20:00,17451.0,2026-03-19 23:21:00,17465.0,1,0.08022462896109105,True,-0.08022462896109105,False,1#长下影阴-0.06%;2#大阴-0.17%;3#倒T-0.01%,中阳
5,3,3,2026-03-19 23:24:00,17437.0,2026-03-19 23:25:00,17408.0,1,-0.1663130125594999,False,0.1663130125594999,True,1#中阳+0.08%;2#倒T+0.02%;3#倒T-0.01%,中阴
5,3,3,2026-03-19 23:25:00,17408.0,2026-03-19 23:26:00,17421.0,1,0.07467830882352941,True,-0.07467830882352941,False,1#倒T+0.02%;2#倒T-0.01%;3#中阴-0.14%,大阴
5,3,3,2026-03-19 23:26:00,17421.0,2026-03-19 23:27:00,17351.0,1,-0.40181390276103557,False,0.40181390276103557,True,1#倒T-0.01%;2#中阴-0.14%;3#大阴-0.19%,小阳
5,3,3,2026-03-19 23:29:00,17375.0,2026-03-19 23:30:00,17385.0,1,0.05755395683453237,True,-0.05755395683453237,False,1#小阳+0.07%;2#大阴-0.42%;3#十字星-0.01%,大阳
5,3,3,2026-03-19 23:33:00,17217.0,2026-03-19 23:34:00,17172.0,1,-0.26136957658128596,False,0.26136957658128596,True,1#长下影阳+0.04%;2#大阴-0.29%;3#大阴-0.35%,大阴
5,3,3,2026-03-19 23:34:00,17172.0,2026-03-19 23:35:00,17200.0,1,0.1630561378989052,True,-0.1630561378989052,False,1#大阴-0.29%;2#大阴-0.35%;3#大阴-0.39%,大阴
5,3,3,2026-03-19 23:35:00,17200.0,2026-03-19 23:36:00,17224.0,1,0.13953488372093023,True,-0.13953488372093023,False,1#大阴-0.35%;2#大阴-0.39%;3#大阴-0.31%,大阳
5,3,3,2026-03-19 23:44:00,17211.0,2026-03-19 23:45:00,17213.0,1,0.011620475277438848,True,-0.011620475277438848,False,1#T字-0.02%;2#中阴-0.09%;3#长下影阴-0.03%,中阳
5,3,3,2026-03-19 23:57:00,17406.0,2026-03-19 23:58:00,17374.0,1,-0.1838446512696771,False,0.1838446512696771,True,1#大阳+0.21%;2#小阴-0.04%;3#十字星-0.01%,大阳
