datetime,open,high,low,close,volume,hold
2026-03-20 14:17:00,133850.0,133920.0,133850.0,133900.0,119,175368
2026-03-20 14:18:00,133900.0,133920.0,133740.0,133740.0,417,175385
2026-03-20 14:19:00,133720.0,133870.0,133700.0,133850.0,476,175408
2026-03-20 14:20:00,133870.0,133990.0,133870.0,133890.0,571,175359
2026-03-20 14:21:00,133890.0,133910.0,133770.0,133790.0,322,175368
2026-03-20 14:22:00,133790.0,133860.0,133690.0,133830.0,566,175344
2026-03-20 14:23:00,133840.0,133900.0,133790.0,133860.0,419,175324
2026-03-20 14:24:00,133860.0,133950.0,133850.0,133860.0,420,175303
2026-03-20 14:25:00,133860.0,133930.0,133780.0,133890.0,558,175325
2026-03-20 14:26:00,133880.0,133890.0,133770.0,133860.0,412,175315
2026-03-20 14:27:00,133860.0,133930.0,133800.0,133870.0,227,175325
2026-03-20 14:28:00,133870.0,133900.0,133780.0,133830.0,334,175312
2026-03-20 14:29:00,133820.0,133820.0,133610.0,133680.0,777,175244
2026-03-20 14:30:00,133680.0,133850.0,133680.0,133840.0,455,175228
2026-03-20 14:31:00,133870.0,133880.0,133860.0,133880.0,41,175301
2026-03-20 14:32:00,133880.0,133880.0,133710.0,133720.0,437,175324
2026-03-20 14:33:00,133700.0,133710.0,133580.0,133600.0,1107,175364
2026-03-20 14:34:00,133600.0,133680.0,133510.0,133660.0,904,175415
2026-03-20 14:35:00,133670.0,133720.0,133610.0,133660.0,456,175417
2026-03-20 14:36:00,133660.0,133690.0,133570.0,133600.0,161,175417
2026-03-20 14:37:00,133600.0,133620.0,133540.0,133570.0,462,175382
2026-03-20 14:38:00,133570.0,133640.0,133420.0,133450.0,839,175417
2026-03-20 14:39:00,133450.0,133460.0,133350.0,133390.0,928,175320
2026-03-20 14:40:00,133370.0,133400.0,133260.0,133320.0,931,175284
2026-03-20 14:41:00,133320.0,133340.0,133200.0,133240.0,1019,175142
2026-03-20 14:42:00,133410.0,133410.0,133320.0,133380.0,83,175027
2026-03-20 14:43:00,133380.0,133460.0,133330.0,133460.0,552,174918
2026-03-20 14:44:00,133460.0,133460.0,133360.0,133360.0,132,174884
2026-03-20 14:45:00,133360.0,133430.0,133330.0,133410.0,306,174841
2026-03-20 14:46:00,133410.0,133530.0,133370.0,133490.0,673,174729
2026-03-20 14:47:00,133500.0,133530.0,133470.0,133490.0,418,174686
2026-03-20 14:48:00,133490.0,133490.0,133270.0,133280.0,748,174612
2026-03-20 14:49:00,133280.0,133330.0,133200.0,133310.0,629,174572
2026-03-20 14:50:00,133310.0,133350.0,133290.0,133320.0,424,174506
2026-03-20 14:51:00,133330.0,133470.0,133330.0,133380.0,615,174385
2026-03-20 14:52:00,133380.0,133460.0,133380.0,133420.0,5,174351
2026-03-20 14:53:00,133430.0,133430.0,133380.0,133400.0,105,174309
