combo_len,buy_pos,signal_len,buy_time,buy_price,sell_time,sell_price,hold_len,long_pnl_pct,long_win,short_pnl_pct,short_win,signal_detail,buy_type
7,3,3,2026-03-20 11:02:00,18369.0,2026-03-20 11:05:00,18401.0,3,0.17420654363329524,True,-0.17420654363329524,False,1#大阴-0.15%;2#长上影阳+0.03%;3#中阳+0.08%,长上影阳
7,3,3,2026-03-20 11:03:00,18354.0,2026-03-20 11:06:00,18398.0,3,0.2397297591805601,True,-0.2397297591805601,False,1#长上影阳+0.03%;2#中阳+0.08%;3#长上影阳+0.03%,中阴
7,3,3,2026-03-20 11:06:00,18398.0,2026-03-20 11:09:00,18399.0,3,0.005435373410153278,True,-0.005435373410153278,False,1#中阴-0.09%;2#中阳+0.13%;3#大阳+0.10%,长上影阴
7,3,3,2026-03-20 11:17:00,18431.0,2026-03-20 11:20:00,18475.0,3,0.23872822961315174,True,-0.23872822961315174,False,1#小阴-0.02%;2#中阳+0.03%;3#大阳+0.15%,长上影阴
7,3,3,2026-03-20 11:20:00,18475.0,2026-03-20 11:23:00,18494.0,3,0.10284167794316645,True,-0.10284167794316645,False,1#长上影阴-0.03%;2#中阳+0.28%;3#长上影阳+0.03%,中阴
7,3,3,2026-03-20 11:24:00,18471.0,2026-03-20 11:27:00,18467.0,3,-0.02165556818797033,False,0.02165556818797033,True,1#小阴-0.05%;2#T字-0.02%;3#长下影阳+0.03%,大阴
7,3,3,2026-03-20 13:31:00,18292.0,2026-03-20 13:34:00,18153.0,3,-0.759895036081347,False,0.759895036081347,True,1#长下影阴-0.02%;2#大阳+0.13%;3#中阳+0.07%,长上影阴
7,3,3,2026-03-20 13:40:00,18191.0,2026-03-20 13:43:00,18182.0,3,-0.04947501511736573,False,0.04947501511736573,True,1#十字星-0.02%;2#长下影阳+0.03%;3#大阳+0.53%,大阴
7,3,3,2026-03-20 13:52:00,17932.0,2026-03-20 13:55:00,17871.0,3,-0.3401739906312737,False,0.3401739906312737,True,1#倒T+0.00%;2#长下影阳+0.18%;3#长下影阴-0.11%,倒T
7,3,3,2026-03-20 13:57:00,17941.0,2026-03-20 14:00:00,17906.0,3,-0.19508388607101051,False,0.19508388607101051,True,1#长上影阴-0.05%;2#十字星-0.01%;3#长下影阳+0.24%,中阳
7,3,3,2026-03-20 13:58:00,17899.0,2026-03-20 14:01:00,17971.0,3,0.40225710933571707,True,-0.40225710933571707,False,1#十字星-0.01%;2#长下影阳+0.24%;3#中阳+0.16%,大阴
7,3,3,2026-03-20 14:02:00,18012.0,2026-03-20 14:05:00,18038.0,3,0.14434821230290917,True,-0.14434821230290917,False,1#中阴-0.13%;2#大阳+0.17%;3#大阳+0.36%,中阳
7,3,3,2026-03-20 14:03:00,18028.0,2026-03-20 14:06:00,18051.0,3,0.1275793210561349,True,-0.1275793210561349,False,1#大阳+0.17%;2#大阳+0.36%;3#中阳+0.22%,长上影阳
7,3,3,2026-03-20 14:04:00,18102.0,2026-03-20 14:07:00,18050.0,3,-0.28726107612418517,False,0.28726107612418517,True,1#大阳+0.36%;2#中阳+0.22%;3#长上影阳+0.08%,T字
7,3,3,2026-03-20 14:05:00,18038.0,2026-03-20 14:08:00,18050.0,3,0.06652622241933695,True,-0.06652622241933695,False,1#中阳+0.22%;2#长上影阳+0.08%;3#T字+0.01%,长上影阴
7,3,3,2026-03-20 14:14:00,17995.0,2026-03-20 14:17:00,17996.0,3,0.005557099194220616,True,-0.005557099194220616,False,1#十字星-0.02%;2#中阳+0.12%;3#大阳+0.27%,中阴
7,3,3,2026-03-20 14:17:00,17996.0,2026-03-20 14:20:00,17924.0,3,-0.40008890864636587,False,0.40008890864636587,True,1#中阴-0.17%;2#中阳+0.07%;3#长下影阳+0.01%,长上影阴
7,3,3,2026-03-20 14:21:00,17892.0,2026-03-20 14:24:00,17876.0,3,-0.0894254415381176,False,0.0894254415381176,True,1#大阴-0.57%;2#长上影阳+0.09%;3#小阳+0.07%,大阴
7,3,3,2026-03-20 14:36:00,17860.0,2026-03-20 14:39:00,17777.0,3,-0.46472564389697646,False,0.46472564389697646,True,1#长上影阴-0.07%;2#中阳+0.19%;3#中阳+0.17%,倒T
7,3,3,2026-03-20 14:37:00,17817.0,2026-03-20 14:40:00,17682.0,3,-0.7577033170567435,False,0.7577033170567435,True,1#中阳+0.19%;2#中阳+0.17%;3#倒T+0.02%,大阴
7,3,3,2026-03-20 14:46:00,17681.0,2026-03-20 14:49:00,17639.0,3,-0.23754312538883546,False,0.23754312538883546,True,1#长下影阴-0.07%;2#长上影阳+0.15%;3#长上影阳+0.12%,中阳
7,3,3,2026-03-20 14:47:00,17703.0,2026-03-20 14:50:00,17633.0,3,-0.39541320680110714,False,0.39541320680110714,True,1#长上影阳+0.15%;2#长上影阳+0.12%;3#中阳+0.21%,长上影阳
7,3,3,2026-03-20 14:48:00,17658.0,2026-03-20 14:51:00,17659.0,3,0.005663155510250311,True,-0.005663155510250311,False,1#长上影阳+0.12%;2#中阳+0.21%;3#长上影阳+0.10%,大阴
7,3,3,2026-03-20 21:03:00,17817.0,2026-03-20 21:06:00,17755.0,3,-0.3479822641297637,False,0.3479822641297637,True,1#大阴-0.06%;2#小阳+0.22%;3#大阳+0.73%,大阴
7,3,3,2026-03-20 21:16:00,17565.0,2026-03-20 21:19:00,17586.0,3,0.11955593509820667,True,-0.11955593509820667,False,1#中阴-0.31%;2#长上影阳+0.10%;3#大阳+0.25%,十字星
7,3,3,2026-03-20 21:21:00,17629.0,2026-03-20 21:24:00,17641.0,3,0.0680696579499688,True,-0.0680696579499688,False,1#大阴-0.29%;2#大阳+0.72%;3#长上影阳+0.06%,中阳
7,3,3,2026-03-20 21:22:00,17671.0,2026-03-20 21:25:00,17645.0,3,-0.1471337219172656,False,0.1471337219172656,True,1#大阳+0.72%;2#长上影阳+0.06%;3#中阳+0.14%,大阳
7,3,3,2026-03-20 21:23:00,17645.0,2026-03-20 21:26:00,17655.0,3,0.05667327854916407,True,-0.05667327854916407,False,1#长上影阳+0.06%;2#中阳+0.14%;3#大阳+0.24%,中阴
7,3,3,2026-03-20 21:27:00,17624.0,2026-03-20 21:30:00,17636.0,3,0.06808896958692692,True,-0.06808896958692692,False,1#长上影阴-0.06%;2#T字-0.01%;3#长上影阳+0.06%,中阴
7,3,3,2026-03-20 21:31:00,17623.0,2026-03-20 21:34:00,17554.0,3,-0.39153379106849007,False,0.39153379106849007,True,1#中阴-0.19%;2#大阳+0.23%;3#长上影阳+0.04%,十字星
7,3,3,2026-03-20 21:37:00,17639.0,2026-03-20 21:40:00,17655.0,3,0.09070809002777935,True,-0.09070809002777935,False,1#中阴-0.17%;2#大阳+0.10%;3#长下影阳+0.11%,中阳
7,3,3,2026-03-20 21:38:00,17627.0,2026-03-20 21:41:00,17678.0,3,0.2893288704827821,True,-0.2893288704827821,False,1#大阳+0.10%;2#长下影阳+0.11%;3#中阳+0.29%,小阴
